Name	ReportingUnitType
West Virginia;US House WV District 1	congressional
West Virginia;US House WV District 2	congressional
West Virginia;US House WV District 3	congressional
West Virginia;Barbour County	county
West Virginia;Berkeley County	county
West Virginia;Boone County	county
West Virginia;Braxton County	county
West Virginia;Brooke County	county
West Virginia;Cabell County	county
West Virginia;Calhoun County	county
West Virginia;Clay County	county
West Virginia;Doddridge County	county
West Virginia;Fayette County	county
West Virginia;Gilmer County	county
West Virginia;Grant County	county
West Virginia;Greenbrier County	county
West Virginia;Hampshire County	county
West Virginia;Hancock County	county
West Virginia;Hardy County	county
West Virginia;Harrison County	county
West Virginia;Jackson County	county
West Virginia;Jefferson County	county
West Virginia;Kanawha County	county
West Virginia;Lewis County	county
West Virginia;Lincoln County	county
West Virginia;Logan County	county
West Virginia;Marion County	county
West Virginia;Marshall County	county
West Virginia;Mason County	county
West Virginia;McDowell County	county
West Virginia;Mercer County	county
West Virginia;Mineral County	county
West Virginia;Mingo County	county
West Virginia;Monongalia County	county
West Virginia;Monroe County	county
West Virginia;Morgan County	county
West Virginia;Nicholas County	county
West Virginia;Ohio County	county
West Virginia;Pendleton County	county
West Virginia;Pleasants County	county
West Virginia;Pocahontas County	county
West Virginia;Preston County	county
West Virginia;Putnam County	county
West Virginia;Raleigh County	county
West Virginia;Randolph County	county
West Virginia;Ritchie County	county
West Virginia;Roane County	county
West Virginia;Summers County	county
West Virginia;Taylor County	county
West Virginia;Tucker County	county
West Virginia;Tyler County	county
West Virginia;Upshur County	county
West Virginia;Wayne County	county
West Virginia;Webster County	county
West Virginia;Wetzel County	county
West Virginia;Wirt County	county
West Virginia;Wood County	county
West Virginia;Wyoming County	county
West Virginia	state
West Virginia;WV House District 1	state-house
West Virginia;WV House District 10	state-house
West Virginia;WV House District 100	state-house
West Virginia;WV House District 11	state-house
West Virginia;WV House District 12	state-house
West Virginia;WV House District 13	state-house
West Virginia;WV House District 14	state-house
West Virginia;WV House District 15	state-house
West Virginia;WV House District 16	state-house
West Virginia;WV House District 17	state-house
West Virginia;WV House District 18	state-house
West Virginia;WV House District 19	state-house
West Virginia;WV House District 2	state-house
West Virginia;WV House District 20	state-house
West Virginia;WV House District 21	state-house
West Virginia;WV House District 22	state-house
West Virginia;WV House District 23	state-house
West Virginia;WV House District 24	state-house
West Virginia;WV House District 25	state-house
West Virginia;WV House District 26	state-house
West Virginia;WV House District 27	state-house
West Virginia;WV House District 28	state-house
West Virginia;WV House District 29	state-house
West Virginia;WV House District 3	state-house
West Virginia;WV House District 30	state-house
West Virginia;WV House District 31	state-house
West Virginia;WV House District 32	state-house
West Virginia;WV House District 33	state-house
West Virginia;WV House District 34	state-house
West Virginia;WV House District 35	state-house
West Virginia;WV House District 36	state-house
West Virginia;WV House District 37	state-house
West Virginia;WV House District 38	state-house
West Virginia;WV House District 39	state-house
West Virginia;WV House District 4	state-house
West Virginia;WV House District 40	state-house
West Virginia;WV House District 41	state-house
West Virginia;WV House District 42	state-house
West Virginia;WV House District 43	state-house
West Virginia;WV House District 44	state-house
West Virginia;WV House District 45	state-house
West Virginia;WV House District 46	state-house
West Virginia;WV House District 47	state-house
West Virginia;WV House District 48	state-house
West Virginia;WV House District 49	state-house
West Virginia;WV House District 5	state-house
West Virginia;WV House District 50	state-house
West Virginia;WV House District 51	state-house
West Virginia;WV House District 52	state-house
West Virginia;WV House District 53	state-house
West Virginia;WV House District 54	state-house
West Virginia;WV House District 55	state-house
West Virginia;WV House District 56	state-house
West Virginia;WV House District 57	state-house
West Virginia;WV House District 58	state-house
West Virginia;WV House District 59	state-house
West Virginia;WV House District 6	state-house
West Virginia;WV House District 60	state-house
West Virginia;WV House District 61	state-house
West Virginia;WV House District 62	state-house
West Virginia;WV House District 63	state-house
West Virginia;WV House District 64	state-house
West Virginia;WV House District 65	state-house
West Virginia;WV House District 66	state-house
West Virginia;WV House District 67	state-house
West Virginia;WV House District 68	state-house
West Virginia;WV House District 69	state-house
West Virginia;WV House District 7	state-house
West Virginia;WV House District 70	state-house
West Virginia;WV House District 71	state-house
West Virginia;WV House District 72	state-house
West Virginia;WV House District 73	state-house
West Virginia;WV House District 74	state-house
West Virginia;WV House District 75	state-house
West Virginia;WV House District 76	state-house
West Virginia;WV House District 77	state-house
West Virginia;WV House District 78	state-house
West Virginia;WV House District 79	state-house
West Virginia;WV House District 8	state-house
West Virginia;WV House District 80	state-house
West Virginia;WV House District 81	state-house
West Virginia;WV House District 82	state-house
West Virginia;WV House District 83	state-house
West Virginia;WV House District 84	state-house
West Virginia;WV House District 85	state-house
West Virginia;WV House District 86	state-house
West Virginia;WV House District 87	state-house
West Virginia;WV House District 88	state-house
West Virginia;WV House District 89	state-house
West Virginia;WV House District 9	state-house
West Virginia;WV House District 90	state-house
West Virginia;WV House District 91	state-house
West Virginia;WV House District 92	state-house
West Virginia;WV House District 93	state-house
West Virginia;WV House District 94	state-house
West Virginia;WV House District 95	state-house
West Virginia;WV House District 96	state-house
West Virginia;WV House District 97	state-house
West Virginia;WV House District 98	state-house
West Virginia;WV House District 99	state-house
West Virginia;WV Senate District 1	state-senate
West Virginia;WV Senate District 10	state-senate
West Virginia;WV Senate District 11	state-senate
West Virginia;WV Senate District 12	state-senate
West Virginia;WV Senate District 13	state-senate
West Virginia;WV Senate District 14	state-senate
West Virginia;WV Senate District 15	state-senate
West Virginia;WV Senate District 16	state-senate
West Virginia;WV Senate District 17	state-senate
West Virginia;WV Senate District 18	state-senate
West Virginia;WV Senate District 19	state-senate
West Virginia;WV Senate District 2	state-senate
West Virginia;WV Senate District 20	state-senate
West Virginia;WV Senate District 21	state-senate
West Virginia;WV Senate District 22	state-senate
West Virginia;WV Senate District 23	state-senate
West Virginia;WV Senate District 24	state-senate
West Virginia;WV Senate District 25	state-senate
West Virginia;WV Senate District 26	state-senate
West Virginia;WV Senate District 27	state-senate
West Virginia;WV Senate District 28	state-senate
West Virginia;WV Senate District 29	state-senate
West Virginia;WV Senate District 3	state-senate
West Virginia;WV Senate District 30	state-senate
West Virginia;WV Senate District 31	state-senate
West Virginia;WV Senate District 32	state-senate
West Virginia;WV Senate District 33	state-senate
West Virginia;WV Senate District 34	state-senate
West Virginia;WV Senate District 4	state-senate
West Virginia;WV Senate District 5	state-senate
West Virginia;WV Senate District 6	state-senate
West Virginia;WV Senate District 7	state-senate
West Virginia;WV Senate District 8	state-senate
West Virginia;WV Senate District 9	state-senate
West Virginia;WV Justice of The Supreme Court of Appeals - Division 1	judicial-district
West Virginia;WV Justice of The Supreme Court of Appeals - Division 2	judicial-district
