Name	ReportingUnitType
Virginia;Nottoway County	county
Virginia;Orange County	county
Virginia;Page County	county
Virginia;Patrick County	county
Virginia;Pittsylvania County	county
Virginia;Powhatan County	county
Virginia;Prince Edward County	county
Virginia;Prince George County	county
Virginia;Prince William County	county
Virginia;Pulaski County	county
Virginia;Rappahannock County	county
Virginia;Richmond County	county
Virginia;Roanoke County	county
Virginia;Rockbridge County	county
Virginia;Rockingham County	county
Virginia;Russell County	county
Virginia;Scott County	county
Virginia;Shenandoah County	county
Virginia;Smyth County	county
Virginia;Southampton County	county
Virginia;Spotsylvania County	county
Virginia;Stafford County	county
Virginia;Surry County	county
Virginia;Sussex County	county
Virginia;Tazewell County	county
Virginia;Warren County	county
Virginia;Washington County	county
Virginia;Westmoreland County	county
Virginia;Wise County	county
Virginia;Wythe County	county
Virginia;York County	county
Virginia;Accomack County;101 - Chincoteague	precinct
Virginia;Accomack County;201 - Atlantic	precinct
Virginia;Accomack County;202 - Greenbackville	precinct
Virginia;Accomack County;301 - New Church	precinct
Virginia;Accomack County;401 - Bloxom	precinct
Virginia;Accomack County;402 - Parksley	precinct
Virginia;Accomack County;403 - Saxis	precinct
Virginia;Accomack County;501 - Mappsville	precinct
Virginia;Accomack County;502 - Rue	precinct
Virginia;Accomack County;601 - Accomac	precinct
Virginia;Accomack County;602 - Tangier	precinct
Virginia;Accomack County;701 - Nandua	precinct
Virginia;Accomack County;801 - Bobtown	precinct
Virginia;Accomack County;802 - Melfa	precinct
Virginia;Accomack County;803 - Wachapreague	precinct
Virginia;Accomack County;901 - Painter	precinct
Virginia;Albemarle County;101 - Woodbrook	precinct
Virginia;Albemarle County;103 - Branchlands	precinct
Virginia;Albemarle County;104 - Agnor-Hurt	precinct
Virginia;Albemarle County;105 - Dunlora	precinct
Virginia;Albemarle County;106 - Northside	precinct
Virginia;Albemarle County;201 - Jack Jouett	precinct
Virginia;Albemarle County;202 - University	precinct
Virginia;Albemarle County;203 - Georgetown	precinct
Virginia;Albemarle County;301 - Ivy	precinct
Virginia;Albemarle County;302 - Red Hill	precinct
Virginia;Albemarle County;304 - East Ivy	precinct
Virginia;Albemarle County;305 - Country Green	precinct
Virginia;Albemarle County;306 - Porters	precinct
Virginia;Albemarle County;307 - Yellow Mountain	precinct
Virginia;Albemarle County;401 - Scottsville	precinct
Virginia;Albemarle County;402 - Monticello	precinct
Virginia;Albemarle County;405 - Mountain View	precinct
Virginia;Albemarle County;406 - Stone Robinson	precinct
Virginia;Albemarle County;407 - Biscuit Run	precinct
Virginia;Albemarle County;501 - Keswick	precinct
Virginia;Albemarle County;502 - Stony Point	precinct
Virginia;Albemarle County;503 - Hollymead	precinct
Virginia;Albemarle County;504 - Free Bridge	precinct
Virginia;Albemarle County;506 - Baker-Butler	precinct
Virginia;Albemarle County;507 - Pantops	precinct
Virginia;Albemarle County;601 - Crozet	precinct
Virginia;Albemarle County;602 - Free Union	precinct
Virginia;Albemarle County;603 - Earlysville	precinct
Virginia;Albemarle County;604 - Brownsville	precinct
Virginia;Albemarle County;606 - Mechums River	precinct
Virginia;Alleghany County;101 - Arritt	precinct
Virginia;Alleghany County;103 - Dameron	precinct
Virginia;Alleghany County;201 - Humpback Bridge	precinct
Virginia;Alleghany County;202 - Dolly Ann	precinct
Virginia;Alleghany County;301 - Callaghan	precinct
Virginia;Alleghany County;302 - Griffith	precinct
Virginia;Alleghany County;401 - Low Moor	precinct
Virginia;Alleghany County;402 - Jackson Heights	precinct
Virginia;Alleghany County;501 - Iron Gate	precinct
Virginia;Alleghany County;502 - Peters Switch	precinct
Virginia;Alleghany County;601 - District 1	precinct
Virginia;Alleghany County;701 - District 2	precinct
Virginia;Amelia County;101 - Number One	precinct
Virginia;Amelia County;201 - Number Two	precinct
Virginia;Amelia County;301 - Number Three	precinct
Virginia;Amelia County;401 - Number Four	precinct
Virginia;Amelia County;501 - Number Five	precinct
Virginia;Amherst County;101 - Wright Shop	precinct
Virginia;Amherst County;102 - New Glasgow	precinct
Virginia;Amherst County;103 - Coolwell	precinct
Virginia;Amherst County;201 - Court House	precinct
Virginia;Amherst County;202 - Temperance	precinct
Virginia;Amherst County;301 - Monroe	precinct
Virginia;Amherst County;302 - Elon	precinct
Virginia;Amherst County;303 - Pleasant View	precinct
Virginia;Amherst County;401 - Amelon	precinct
Virginia;Amherst County;402 - Lonco	precinct
Virginia;Amherst County;501 - Madison	precinct
Virginia;Appomattox County;101 - Vera	precinct
Virginia;Appomattox County;102 - Pamplin	precinct
Virginia;Appomattox County;201 - Chap	precinct
Virginia;Appomattox County;202 - Spout Spring	precinct
Virginia;Appomattox County;301 - Us 460	precinct
Virginia;Appomattox County;302 - Stonewall	precinct
Virginia;Appomattox County;401 - Courthouse	precinct
Virginia;Appomattox County;501 - Oakville	precinct
Virginia;Appomattox County;502 - Agee	precinct
Virginia;Arlington County;001 - Arlington	precinct
Virginia;Arlington County;002 - Ashton Heights	precinct
Virginia;Arlington County;003 - Aurora Hills	precinct
Virginia;Arlington County;004 - Ballston	precinct
Virginia;Arlington County;005 - Barcroft	precinct
Virginia;Arlington County;006 - Crystal City	precinct
Virginia;Arlington County;007 - Cherrydale	precinct
Virginia;Arlington County;008 - Hume	precinct
Virginia;Arlington County;009 - Columbia	precinct
Virginia;Arlington County;010 - Wilson	precinct
Virginia;Arlington County;011 - East Falls Church	precinct
Virginia;Arlington County;012 - Fairlington	precinct
Virginia;Arlington County;013 - Glen Carlyn	precinct
Virginia;Arlington County;014 - Clarendon	precinct
Virginia;Arlington County;015 - Lyon Park	precinct
Virginia;Arlington County;016 - Lyon Village	precinct
Virginia;Arlington County;017 - Overlee Knolls	precinct
Virginia;Arlington County;018 - Park Lane	precinct
Virginia;Arlington County;019 - Rosslyn	precinct
Virginia;Arlington County;020 - Thrifton	precinct
Virginia;Arlington County;021 - Virginia Highlands	precinct
Virginia;Arlington County;022 - Abingdon	precinct
Virginia;Arlington County;023 - Westover	precinct
Virginia;Arlington County;024 - Woodlawn	precinct
Virginia;Arlington County;025 - Arlington Forest	precinct
Virginia;Arlington County;026 - Fillmore	precinct
Virginia;Arlington County;027 - Jefferson	precinct
Virginia;Arlington County;028 - Wakefield	precinct
Virginia;Arlington County;029 - Dominion Hills	precinct
Virginia;Arlington County;030 - Glebe	precinct
Virginia;Arlington County;031 - Lexington	precinct
Virginia;Arlington County;032 - Oakridge	precinct
Virginia;Arlington County;033 - Rock Spring	precinct
Virginia;Arlington County;034 - Yorktown	precinct
Virginia;Arlington County;035 - Madison	precinct
Virginia;Arlington County;036 - Marshall	precinct
Virginia;Arlington County;037 - Nottingham	precinct
Virginia;Arlington County;038 - Arlington View	precinct
Virginia;Arlington County;039 - Ashlawn	precinct
Virginia;Arlington County;040 - Virginia Square	precinct
Virginia;Arlington County;041 - Navy League	precinct
Virginia;Arlington County;042 - Shirlington	precinct
Virginia;Arlington County;043 - Campbell	precinct
Virginia;Arlington County;044 - Dawson Terrace	precinct
Virginia;Arlington County;045 - Buckingham	precinct
Virginia;Arlington County;046 - Central	precinct
Virginia;Arlington County;047 - Four Mile Run	precinct
Virginia;Arlington County;048 - Ausa	precinct
Virginia;Arlington County;049 - Monroe	precinct
Virginia;Arlington County;050 - Crystal Plaza	precinct
Virginia;Arlington County;051 - Taylor	precinct
Virginia;Arlington County;052 - Gunston	precinct
Virginia;Arlington County;053 - Met Park	precinct
Virginia;Arlington County;054 - Garfield Park	precinct
Virginia;Augusta County;101 - Jolivue	precinct
Virginia;Augusta County;102 - Stuarts Draft Elementary	precinct
Virginia;Augusta County;103 - Verona	precinct
Virginia;Augusta County;201 - Crimora	precinct
Virginia;Augusta County;202 - New Hope	precinct
Virginia;Augusta County;203 - Weyers Cave	precinct
Virginia;Augusta County;301 - Fort Defiance	precinct
Virginia;Augusta County;302 - North River	precinct
Virginia;Augusta County;303 - Mount Solon	precinct
Virginia;Augusta County;304 - Churchville Fire Station	precinct
Virginia;Augusta County;401 - Buffalo Gap	precinct
Virginia;Augusta County;402 - Churchville Elementary	precinct
Virginia;Augusta County;403 - Craigsville	precinct
Virginia;Augusta County;404 - Deerfield	precinct
Virginia;Augusta County;405 - Cedar Green	precinct
Virginia;Augusta County;501 - Greenville	precinct
Virginia;Augusta County;502 - Middlebrook	precinct
Virginia;Augusta County;503 - Spottswood	precinct
Virginia;Augusta County;504 - White Hill	precinct
Virginia;Augusta County;601 - Sherando	precinct
Virginia;Augusta County;602 - Ridgeview	precinct
Virginia;Augusta County;603 - Lyndhurst	precinct
Virginia;Augusta County;801 - Dooms	precinct
Virginia;Augusta County;802 - Fishersville	precinct
Virginia;Augusta County;803 - Wilson	precinct
Virginia;Bath County;101 - Warm Springs	precinct
Virginia;Bath County;102 - Mountain Grove	precinct
Virginia;Bath County;201 - Hot Springs	precinct
Virginia;Bath County;301 - Fairview	precinct
Virginia;Bath County;302 - Burnsville	precinct
Virginia;Bath County;401 - Millboro	precinct
Virginia;Bath County;501 - Healing Springs	precinct
Virginia;Bedford County;101 - Goodview Elem School	precinct
Virginia;Bedford County;102 - Hardy Vol Fire Co	precinct
Virginia;Bedford County;103 - Chamblissburg Baptist Church	precinct
Virginia;Bedford County;104 - Stewartsville Rescue Squad	precinct
Virginia;Bedford County;201 - Bedford Christian Church	precinct
Virginia;Bedford County;202 - Staunton River High School	precinct
Virginia;Bedford County;203 - Moneta Elem School	precinct
Virginia;Bedford County;204 - Quaker Baptist Church	precinct
Virginia;Bedford County;205 - Saunders Vol Fire Co	precinct
Virginia;Bedford County;301 - New London Academy	precinct
Virginia;Bedford County;302 - Bedford Regional Water Auth	precinct
Virginia;Bedford County;303 - Bethesda United Methodist Church	precinct
Virginia;Bedford County;304 - Riverside Church	precinct
Virginia;Bedford County;305 - Huddleston Elem School	precinct
Virginia;Bedford County;306 - Forest Fire Station #2	precinct
Virginia;Bedford County;401 - Forest Elementary School	precinct
