Name	ReportingUnitType
Mississippi	state
Mississippi;Adams County	county
Mississippi;Alcorn County	county
Mississippi;Amite County	county
Mississippi;Attala County	county
Mississippi;Benton County	county
Mississippi;Bolivar County	county
Mississippi;Calhoun County	county
Mississippi;Carroll County	county
Mississippi;Chickasaw County	county
Mississippi;Choctaw County	county
Mississippi;Claiborne County	county
Mississippi;Clarke County	county
Mississippi;Clay County	county
Mississippi;Coahoma County	county
Mississippi;Copiah County	county
Mississippi;Covington County	county
Mississippi;DeSoto County	county
Mississippi;Forrest County	county
Mississippi;Franklin County	county
Mississippi;George County	county
Mississippi;Greene County	county
Mississippi;Grenada County	county
Mississippi;Hancock County	county
Mississippi;Harrison County	county
Mississippi;Hinds County	county
Mississippi;Holmes County	county
Mississippi;Humphreys County	county
Mississippi;Issaquena County	county
Mississippi;Itawamba County	county
Mississippi;Jackson County	county
Mississippi;Jasper County	county
Mississippi;Jeff Davis County	county
Mississippi;Jefferson County	county
Mississippi;Jones County	county
Mississippi;Kemper County	county
Mississippi;Lafayette County	county
Mississippi;Lamar County	county
Mississippi;Lauderdale County	county
Mississippi;Lawrence County	county
Mississippi;Leake County	county
Mississippi;Lee County	county
Mississippi;Leflore County	county
Mississippi;Lincoln County	county
Mississippi;Lowndes County	county
Mississippi;Madison County	county
Mississippi;Marion County	county
Mississippi;Marshall County	county
Mississippi;Monroe County	county
Mississippi;Montgomery County	county
Mississippi;Neshoba County	county
Mississippi;Newton County	county
Mississippi;Noxubee County	county
Mississippi;Oktibbeha County	county
Mississippi;Panola County	county
Mississippi;Pearl River County	county
Mississippi;Perry County	county
Mississippi;Pike County	county
Mississippi;Pontotoc County	county
Mississippi;Prentiss County	county
Mississippi;Quitman County	county
Mississippi;Rankin County	county
Mississippi;Scott County	county
Mississippi;Sharkey County	county
Mississippi;Simpson County	county
Mississippi;Smith County	county
Mississippi;Stone County	county
Mississippi;Sunflower County	county
Mississippi;Tallahatchie County	county
Mississippi;Tate County	county
Mississippi;Tippah County	county
Mississippi;Tishomingo County	county
Mississippi;Tunica County	county
Mississippi;Union County	county
Mississippi;Walthall County	county
Mississippi;Warren County	county
Mississippi;Washington County	county
Mississippi;Wayne County	county
Mississippi;Webster County	county
Mississippi;Wilkinson County	county
Mississippi;Winston County	county
Mississippi;Yalobusha County	county
Mississippi;Yazoo County	county
