Name	ReportingUnitType
Michigan	state
Michigan;ALCONA	county
Michigan;ALGER	county
Michigan;ALLEGAN	county
Michigan;ALPENA	county
Michigan;ANTRIM	county
Michigan;ARENAC	county
Michigan;BARAGA	county
Michigan;BARRY	county
Michigan;BAY	county
Michigan;BENZIE	county
Michigan;BERRIEN	county
Michigan;BRANCH	county
Michigan;CALHOUN	county
Michigan;CASS	county
Michigan;CHARLEVOIX	county
Michigan;CHEBOYGAN	county
Michigan;CHIPPEWA	county
Michigan;CLARE	county
Michigan;CLINTON	county
Michigan;CRAWFORD	county
Michigan;DELTA	county
Michigan;DICKINSON	county
Michigan;EATON	county
Michigan;EMMET	county
Michigan;GENESEE	county
Michigan;GLADWIN	county
Michigan;GOGEBIC	county
Michigan;GD. TRAVERSE	county
Michigan;GRATIOT	county
Michigan;HILLSDALE	county
Michigan;HOUGHTON	county
Michigan;HURON	county
Michigan;INGHAM	county
Michigan;IONIA	county
Michigan;IOSCO	county
Michigan;IRON	county
Michigan;ISABELLA	county
Michigan;JACKSON	county
Michigan;KALAMAZOO	county
Michigan;KALKASKA	county
Michigan;KENT	county
Michigan;KEWEENAW	county
Michigan;LAKE	county
Michigan;LAPEER	county
Michigan;LEELANAU	county
Michigan;LENAWEE	county
Michigan;LIVINGSTON	county
Michigan;LUCE	county
Michigan;MACKINAC	county
Michigan;MACOMB	county
Michigan;MANISTEE	county
Michigan;MARQUETTE	county
Michigan;MASON	county
Michigan;MECOSTA	county
Michigan;MENOMINEE	county
Michigan;MIDLAND	county
Michigan;MISSAUKEE	county
Michigan;MONROE	county
Michigan;MONTCALM	county
Michigan;MONTMORENCY	county
Michigan;MUSKEGON	county
Michigan;NEWAYGO	county
Michigan;OAKLAND	county
Michigan;OCEANA	county
Michigan;OGEMAW	county
Michigan;ONTONAGON	county
Michigan;OSCEOLA	county
Michigan;OSCODA	county
Michigan;OTSEGO	county
Michigan;OTTAWA	county
Michigan;PRESQUE ISLE	county
Michigan;ROSCOMMON	county
Michigan;SAGINAW	county
Michigan;ST. CLAIR	county
Michigan;ST. JOSEPH	county
Michigan;SANILAC	county
Michigan;SCHOOLCRAFT	county
Michigan;SHIAWASSEE	county
Michigan;TUSCOLA	county
Michigan;VAN BUREN	county
Michigan;WASHTENAW	county
Michigan;WAYNE	county
Michigan;WEXFORD	county
Michigan;ALCONA;ALCONA TOWNSHIP	city/township
Michigan;ALCONA;CALEDONIA TOWNSHIP	city/township
Michigan;ALCONA;CURTIS TOWNSHIP	city/township
Michigan;ALCONA;GREENBUSH TOWNSHIP	city/township
Michigan;ALCONA;GUSTIN TOWNSHIP	city/township
Michigan;ALCONA;HARRISVILLE TOWNSHIP	city/township
Michigan;ALCONA;HAWES TOWNSHIP	city/township
Michigan;ALCONA;HAYNES TOWNSHIP	city/township
Michigan;ALCONA;MIKADO TOWNSHIP	city/township
Michigan;ALCONA;MILLEN TOWNSHIP	city/township
Michigan;ALCONA;MITCHELL TOWNSHIP	city/township
Michigan;ALCONA;HARRISVILLE CITY	city/township
Michigan;ALCONA;{Statistical Adjustments}	city/township
Michigan;ALGER;AU TRAIN TOWNSHIP	city/township
Michigan;ALGER;BURT TOWNSHIP	city/township
Michigan;ALGER;GRAND ISLAND TOWNSHIP	city/township
Michigan;ALGER;LIMESTONE TOWNSHIP	city/township
Michigan;ALGER;MATHIAS TOWNSHIP	city/township
Michigan;ALGER;MUNISING TOWNSHIP	city/township
Michigan;ALGER;ONOTA TOWNSHIP	city/township
Michigan;ALGER;ROCK RIVER TOWNSHIP	city/township
Michigan;ALGER;MUNISING CITY	city/township
Michigan;ALGER;{Statistical Adjustments}	city/township
Michigan;ALLEGAN;ALLEGAN TOWNSHIP	city/township
Michigan;ALLEGAN;CASCO TOWNSHIP	city/township
Michigan;ALLEGAN;CHESHIRE TOWNSHIP	city/township
Michigan;ALLEGAN;CLYDE TOWNSHIP	city/township
Michigan;ALLEGAN;DORR TOWNSHIP	city/township
Michigan;ALLEGAN;FILLMORE TOWNSHIP	city/township
Michigan;ALLEGAN;GANGES TOWNSHIP	city/township
Michigan;ALLEGAN;GUNPLAIN TOWNSHIP	city/township
Michigan;ALLEGAN;HEATH TOWNSHIP	city/township
Michigan;ALLEGAN;HOPKINS TOWNSHIP	city/township
Michigan;ALLEGAN;LAKETOWN TOWNSHIP	city/township
Michigan;ALLEGAN;LEE TOWNSHIP	city/township
Michigan;ALLEGAN;LEIGHTON TOWNSHIP	city/township
Michigan;ALLEGAN;MANLIUS TOWNSHIP	city/township
Michigan;ALLEGAN;MARTIN TOWNSHIP	city/township
Michigan;ALLEGAN;MONTEREY TOWNSHIP	city/township
Michigan;ALLEGAN;OTSEGO TOWNSHIP	city/township
Michigan;ALLEGAN;OVERISEL TOWNSHIP	city/township
Michigan;ALLEGAN;SALEM TOWNSHIP	city/township
Michigan;ALLEGAN;SAUGATUCK TOWNSHIP	city/township
Michigan;ALLEGAN;TROWBRIDGE TOWNSHIP	city/township
Michigan;ALLEGAN;VALLEY TOWNSHIP	city/township
Michigan;ALLEGAN;WATSON TOWNSHIP	city/township
Michigan;ALLEGAN;WAYLAND TOWNSHIP	city/township
Michigan;ALLEGAN;ALLEGAN CITY	city/township
Michigan;ALLEGAN;DOUGLAS CITY	city/township
Michigan;ALLEGAN;FENNVILLE CITY	city/township
Michigan;ALLEGAN;HOLLAND CITY	city/township
Michigan;ALLEGAN;OTSEGO CITY	city/township
Michigan;ALLEGAN;PLAINWELL CITY	city/township
Michigan;ALLEGAN;SAUGATUCK CITY	city/township
Michigan;ALLEGAN;SOUTH HAVEN CITY	city/township
Michigan;ALLEGAN;WAYLAND CITY	city/township
Michigan;ALLEGAN;{Statistical Adjustments}	city/township
Michigan;ALPENA;ALPENA TOWNSHIP	city/township
Michigan;ALPENA;GREEN TOWNSHIP	city/township
Michigan;ALPENA;LONG RAPIDS TOWNSHIP	city/township
Michigan;ALPENA;MAPLE RIDGE TOWNSHIP	city/township
Michigan;ALPENA;OSSINEKE TOWNSHIP	city/township
Michigan;ALPENA;SANBORN TOWNSHIP	city/township
Michigan;ALPENA;WELLINGTON TOWNSHIP	city/township
Michigan;ALPENA;WILSON TOWNSHIP	city/township
Michigan;ALPENA;ALPENA CITY	city/township
Michigan;ALPENA;{Statistical Adjustments}	city/township
Michigan;ANTRIM;BANKS TOWNSHIP	city/township
Michigan;ANTRIM;CENTRAL LAKE TOWNSHIP	city/township
Michigan;ANTRIM;CHESTONIA TOWNSHIP	city/township
Michigan;ANTRIM;CUSTER TOWNSHIP	city/township
Michigan;ANTRIM;ECHO TOWNSHIP	city/township
Michigan;ANTRIM;ELK RAPIDS TOWNSHIP	city/township
Michigan;ANTRIM;FOREST HOME TOWNSHIP	city/township
Michigan;ANTRIM;HELENA TOWNSHIP	city/township
Michigan;ANTRIM;JORDAN TOWNSHIP	city/township
Michigan;ANTRIM;KEARNEY TOWNSHIP	city/township
Michigan;ANTRIM;MANCELONA TOWNSHIP	city/township
Michigan;ANTRIM;MILTON TOWNSHIP	city/township
Michigan;ANTRIM;STAR TOWNSHIP	city/township
Michigan;ANTRIM;TORCH LAKE TOWNSHIP	city/township
Michigan;ANTRIM;WARNER TOWNSHIP	city/township
Michigan;ANTRIM;{Statistical Adjustments}	city/township
Michigan;ARENAC;ADAMS TOWNSHIP	city/township
Michigan;ARENAC;ARENAC TOWNSHIP	city/township
Michigan;ARENAC;AU GRES TOWNSHIP	city/township
Michigan;ARENAC;CLAYTON TOWNSHIP	city/township
Michigan;ARENAC;DEEP RIVER TOWNSHIP	city/township
Michigan;ARENAC;LINCOLN TOWNSHIP	city/township
Michigan;ARENAC;MASON TOWNSHIP	city/township
Michigan;ARENAC;MOFFATT TOWNSHIP	city/township
