Name	NumberElected	Office	PrimaryParty
North Carolina;General Assembly House of Representatives District 108	1	North Carolina;General Assembly House of Representatives District 108	
North Carolina;General Assembly House of Representatives District 109	1	North Carolina;General Assembly House of Representatives District 109	
North Carolina;General Assembly House of Representatives District 110	1	North Carolina;General Assembly House of Representatives District 110	
North Carolina;General Assembly House of Representatives District 111	1	North Carolina;General Assembly House of Representatives District 111	
North Carolina;General Assembly House of Representatives District 112	1	North Carolina;General Assembly House of Representatives District 112	
North Carolina;General Assembly House of Representatives District 113	1	North Carolina;General Assembly House of Representatives District 113	
North Carolina;General Assembly House of Representatives District 114	1	North Carolina;General Assembly House of Representatives District 114	
North Carolina;General Assembly House of Representatives District 115	1	North Carolina;General Assembly House of Representatives District 115	
North Carolina;General Assembly House of Representatives District 116	1	North Carolina;General Assembly House of Representatives District 116	
North Carolina;General Assembly House of Representatives District 117	1	North Carolina;General Assembly House of Representatives District 117	
North Carolina;General Assembly House of Representatives District 118	1	North Carolina;General Assembly House of Representatives District 118	
North Carolina;General Assembly House of Representatives District 119	1	North Carolina;General Assembly House of Representatives District 119	
North Carolina;General Assembly House of Representatives District 120	1	North Carolina;General Assembly House of Representatives District 120	
North Carolina;General Assembly Senate District 1	1	North Carolina;General Assembly Senate District 1	
North Carolina;General Assembly Senate District 2	1	North Carolina;General Assembly Senate District 2	
North Carolina;General Assembly Senate District 3	1	North Carolina;General Assembly Senate District 3	
North Carolina;General Assembly Senate District 4	1	North Carolina;General Assembly Senate District 4	
North Carolina;General Assembly Senate District 5	1	North Carolina;General Assembly Senate District 5	
North Carolina;General Assembly Senate District 6	1	North Carolina;General Assembly Senate District 6	
North Carolina;General Assembly Senate District 7	1	North Carolina;General Assembly Senate District 7	
North Carolina;General Assembly Senate District 8	1	North Carolina;General Assembly Senate District 8	
North Carolina;General Assembly Senate District 9	1	North Carolina;General Assembly Senate District 9	
North Carolina;General Assembly Senate District 10	1	North Carolina;General Assembly Senate District 10	
North Carolina;General Assembly Senate District 11	1	North Carolina;General Assembly Senate District 11	
North Carolina;General Assembly Senate District 12	1	North Carolina;General Assembly Senate District 12	
North Carolina;General Assembly Senate District 13	1	North Carolina;General Assembly Senate District 13	
North Carolina;General Assembly Senate District 14	1	North Carolina;General Assembly Senate District 14	
North Carolina;General Assembly Senate District 15	1	North Carolina;General Assembly Senate District 15	
North Carolina;General Assembly Senate District 16	1	North Carolina;General Assembly Senate District 16	
North Carolina;General Assembly Senate District 17	1	North Carolina;General Assembly Senate District 17	
North Carolina;General Assembly Senate District 18	1	North Carolina;General Assembly Senate District 18	
North Carolina;General Assembly Senate District 19	1	North Carolina;General Assembly Senate District 19	
North Carolina;General Assembly Senate District 20	1	North Carolina;General Assembly Senate District 20	
North Carolina;General Assembly Senate District 21	1	North Carolina;General Assembly Senate District 21	
North Carolina;General Assembly Senate District 22	1	North Carolina;General Assembly Senate District 22	
North Carolina;General Assembly Senate District 23	1	North Carolina;General Assembly Senate District 23	
North Carolina;General Assembly Senate District 24	1	North Carolina;General Assembly Senate District 24	
North Carolina;General Assembly Senate District 25	1	North Carolina;General Assembly Senate District 25	
North Carolina;General Assembly Senate District 26	1	North Carolina;General Assembly Senate District 26	
North Carolina;General Assembly Senate District 27	1	North Carolina;General Assembly Senate District 27	
North Carolina;General Assembly Senate District 28	1	North Carolina;General Assembly Senate District 28	
North Carolina;General Assembly Senate District 29	1	North Carolina;General Assembly Senate District 29	
North Carolina;General Assembly Senate District 30	1	North Carolina;General Assembly Senate District 30	
North Carolina;General Assembly Senate District 31	1	North Carolina;General Assembly Senate District 31	
