Name	ReportingUnitType
Connecticut;CT Senate District 129	state-senate
Connecticut;CT Senate District 130	state-senate
Connecticut;CT Senate District 131	state-senate
Connecticut;CT Senate District 132	state-senate
Connecticut;CT Senate District 133	state-senate
Connecticut;CT Senate District 134	state-senate
Connecticut;CT Senate District 135	state-senate
Connecticut;CT Senate District 136	state-senate
Connecticut;CT Senate District 137	state-senate
Connecticut;CT Senate District 138	state-senate
Connecticut;CT Senate District 139	state-senate
Connecticut;CT Senate District 140	state-senate
Connecticut;CT Senate District 141	state-senate
Connecticut;CT Senate District 142	state-senate
Connecticut;CT Senate District 143	state-senate
Connecticut;CT Senate District 144	state-senate
Connecticut;CT Senate District 145	state-senate
Connecticut;CT Senate District 146	state-senate
Connecticut;CT Senate District 147	state-senate
Connecticut;CT Senate District 148	state-senate
Connecticut;CT Senate District 149	state-senate
Connecticut;CT Senate District 150	state-senate
Connecticut;CT Senate District 151	state-senate
Connecticut;US House CT District 1	congressional
Connecticut;US House CT District 2	congressional
Connecticut;US House CT District 3	congressional
Connecticut;US House CT District 4	congressional
Connecticut;US House CT District 5	congressional
Connecticut	state
Connecticut;Andover	town
Connecticut;Ansonia	town
Connecticut;Ashford	town
Connecticut;Avon	town
Connecticut;Barkhamsted	town
Connecticut;Beacon Falls	town
Connecticut;Berlin	town
Connecticut;Bethany	town
Connecticut;Bethel	town
Connecticut;Bethlehem	town
Connecticut;Bloomfield	town
Connecticut;Bolton	town
Connecticut;Bozrah	town
Connecticut;Branford	town
Connecticut;Bridgeport	town
Connecticut;Bridgewater	town
Connecticut;Bristol	town
Connecticut;Brookfield	town
Connecticut;Brooklyn	town
Connecticut;Burlington	town
Connecticut;Canaan	town
Connecticut;Canterbury	town
Connecticut;Canton	town
Connecticut;Chaplin	town
Connecticut;Cheshire	town
Connecticut;Chester	town
Connecticut;Clinton	town
Connecticut;Colchester	town
Connecticut;Colebrook	town
Connecticut;Columbia	town
Connecticut;Cornwall	town
Connecticut;Coventry	town
Connecticut;Cromwell	town
Connecticut;Danbury	town
Connecticut;Darien	town
Connecticut;Deep River	town
Connecticut;Derby	town
Connecticut;Durham	town
Connecticut;East Granby	town
Connecticut;East Haddam	town
Connecticut;East Hampton	town
Connecticut;East Hartford	town
Connecticut;East Haven	town
Connecticut;East Lyme	town
Connecticut;East Windsor	town
Connecticut;Eastford	town
Connecticut;Easton	town
Connecticut;ElectionDescription	town
Connecticut;Ellington	town
Connecticut;Enfield	town
Connecticut;Essex	town
Connecticut;Fairfield	town
Connecticut;Farmington	town
Connecticut;Franklin	town
Connecticut;Glastonbury	town
Connecticut;Goshen	town
Connecticut;Granby	town
Connecticut;Greenwich	town
Connecticut;Griswold	town
Connecticut;Groton	town
Connecticut;Guilford	town
Connecticut;Haddam	town
Connecticut;Hamden	town
Connecticut;Hampton	town
Connecticut;Hartford	town
Connecticut;Hartland	town
Connecticut;Harwinton	town
Connecticut;Hebron	town
Connecticut;Kent	town
Connecticut;Killingly	town
Connecticut;Killingworth	town
Connecticut;Lebanon	town
Connecticut;Ledyard	town
Connecticut;Lisbon	town
Connecticut;Litchfield	town
Connecticut;Lyme	town
Connecticut;Madison	town
Connecticut;Manchester	town
Connecticut;Mansfield	town
Connecticut;Marlborough	town
Connecticut;Meriden	town
Connecticut;Middlebury	town
Connecticut;Middlefield	town
Connecticut;Middletown	town
Connecticut;Milford	town
Connecticut;Monroe	town
Connecticut;Montville	town
Connecticut;Morris	town
Connecticut;Naugatuck	town
Connecticut;New Britain	town
Connecticut;New Canaan	town
Connecticut;New Fairfield	town
Connecticut;New Hartford	town
Connecticut;New Haven	town
Connecticut;New London	town
Connecticut;New Milford	town
Connecticut;Newington	town
Connecticut;Newtown	town
Connecticut;Norfolk	town
Connecticut;North Branford	town
Connecticut;North Canaan	town
Connecticut;North Haven	town
Connecticut;North Stonington	town
Connecticut;Norwalk	town
Connecticut;Norwich	town
Connecticut;Old Lyme	town
Connecticut;Old Saybrook	town
Connecticut;Orange	town
Connecticut;Oxford	town
Connecticut;Plainfield	town
Connecticut;Plainville	town
Connecticut;Plymouth	town
Connecticut;Polling_Place_Name	town
Connecticut;Pomfret	town
Connecticut;Portland	town
Connecticut;Preston	town
Connecticut;Prospect	town
Connecticut;Putnam	town
Connecticut;Redding	town
Connecticut;Ridgefield	town
Connecticut;Rocky Hill	town
Connecticut;Roxbury	town
Connecticut;Salem	town
Connecticut;Salisbury	town
Connecticut;Scotland	town
Connecticut;Seymour	town
Connecticut;Sharon	town
Connecticut;Shelton	town
Connecticut;Sherman	town
Connecticut;Simsbury	town
Connecticut;Somers	town
Connecticut;South Windsor	town
Connecticut;Southbury	town
Connecticut;Southington	town
Connecticut;Sprague	town
Connecticut;Stafford	town
Connecticut;Stamford	town
Connecticut;State Election	town
Connecticut;Sterling	town
Connecticut;Stonington	town
Connecticut;Stratford	town
Connecticut;Suffield	town
Connecticut;Thomaston	town
Connecticut;Thompson	town
Connecticut;Tolland	town
Connecticut;Torrington	town
Connecticut;Trumbull	town
Connecticut;Union	town
Connecticut;Vernon	town
Connecticut;Voluntown	town
Connecticut;Wallingford	town
Connecticut;Warren	town
Connecticut;Washington	town
Connecticut;Waterbury	town
Connecticut;Waterford	town
Connecticut;Watertown	town
Connecticut;West Hartford	town
Connecticut;West Haven	town
Connecticut;Westbrook	town
Connecticut;Weston	town
Connecticut;Westport	town
Connecticut;Wethersfield	town
Connecticut;Willington	town
Connecticut;Wilton	town
Connecticut;Winchester	town
Connecticut;Windham	town
Connecticut;Windsor	town
Connecticut;Windsor Locks	town
Connecticut;Wolcott	town
Connecticut;Woodbridge	town
Connecticut;Woodbury	town
Connecticut;Woodstock	town
