cdf_element	cdf_internal_name	raw_identifier_value
CandidateContest	CT Senate District 1	State Senator 01
CandidateContest	CT Senate District 2	State Senator 02
CandidateContest	CT Senate District 3	State Senator 03
CandidateContest	CT Senate District 4	State Senator 04
CandidateContest	CT Senate District 5	State Senator 05
CandidateContest	CT Senate District 6	State Senator 06
CandidateContest	CT Senate District 7	State Senator 07
CandidateContest	CT Senate District 8	State Senator 08
CandidateContest	CT Senate District 9	State Senator 09
CandidateContest	CT Senate District 10	State Senator 10
CandidateContest	CT Senate District 11	State Senator 11
CandidateContest	CT Senate District 12	State Senator 12
CandidateContest	CT Senate District 13	State Senator 13
CandidateContest	CT Senate District 14	State Senator 14
CandidateContest	CT Senate District 15	State Senator 15
CandidateContest	CT Senate District 16	State Senator 16
CandidateContest	CT Senate District 17	State Senator 17
CandidateContest	CT Senate District 18	State Senator 18
CandidateContest	CT Senate District 19	State Senator 19
CandidateContest	CT Senate District 20	State Senator 20
CandidateContest	CT Senate District 21	State Senator 21
CandidateContest	CT Senate District 22	State Senator 22
CandidateContest	CT Senate District 23	State Senator 23
CandidateContest	CT Senate District 24	State Senator 24
CandidateContest	CT Senate District 25	State Senator 25
CandidateContest	CT Senate District 26	State Senator 26
CandidateContest	CT Senate District 27	State Senator 27
CandidateContest	CT Senate District 28	State Senator 28
CandidateContest	CT Senate District 29	State Senator 29
CandidateContest	CT Senate District 30	State Senator 30
CandidateContest	CT Senate District 31	State Senator 31
CandidateContest	CT Senate District 32	State Senator 32
CandidateContest	CT Senate District 33	State Senator 33
CandidateContest	CT Senate District 34	State Senator 34
CandidateContest	CT Senate District 35	State Senator 35
CandidateContest	CT Senate District 36	State Senator 36
CandidateContest	CT House District 1	State Representative 1
CandidateContest	CT House District 2	State Representative 2
CandidateContest	CT House District 3	State Representative 3
CandidateContest	CT House District 4	State Representative 4
CandidateContest	CT House District 5	State Representative 5
CandidateContest	CT House District 6	State Representative 6
CandidateContest	CT House District 7	State Representative 7
CandidateContest	CT House District 8	State Representative 8
CandidateContest	CT House District 9	State Representative 9
CandidateContest	CT House District 10	State Representative 10
CandidateContest	CT House District 11	State Representative 11
CandidateContest	CT House District 12	State Representative 12
CandidateContest	CT House District 13	State Representative 13
CandidateContest	CT House District 14	State Representative 14
CandidateContest	CT House District 15	State Representative 15
CandidateContest	CT House District 16	State Representative 16
CandidateContest	CT House District 17	State Representative 17
CandidateContest	CT House District 18	State Representative 18
CandidateContest	CT House District 19	State Representative 19
CandidateContest	CT House District 20	State Representative 20
CandidateContest	CT House District 21	State Representative 21
CandidateContest	CT House District 22	State Representative 22
CandidateContest	CT House District 23	State Representative 23
CandidateContest	CT House District 24	State Representative 24
CandidateContest	CT House District 25	State Representative 25
CandidateContest	CT House District 26	State Representative 26
CandidateContest	CT House District 27	State Representative 27
CandidateContest	CT House District 28	State Representative 28
CandidateContest	CT House District 29	State Representative 29
CandidateContest	CT House District 30	State Representative 30
CandidateContest	CT House District 31	State Representative 31
CandidateContest	CT House District 32	State Representative 32
CandidateContest	CT House District 33	State Representative 33
CandidateContest	CT House District 34	State Representative 34
CandidateContest	CT House District 35	State Representative 35
CandidateContest	CT House District 36	State Representative 36
CandidateContest	CT House District 37	State Representative 37
CandidateContest	CT House District 38	State Representative 38
CandidateContest	CT House District 39	State Representative 39
CandidateContest	CT House District 40	State Representative 40
CandidateContest	CT House District 41	State Representative 41
CandidateContest	CT House District 42	State Representative 42
CandidateContest	CT House District 43	State Representative 43
CandidateContest	CT House District 44	State Representative 44
CandidateContest	CT House District 45	State Representative 45
CandidateContest	CT House District 46	State Representative 46
CandidateContest	CT House District 47	State Representative 47
CandidateContest	CT House District 48	State Representative 48
CandidateContest	CT House District 49	State Representative 49
CandidateContest	CT House District 50	State Representative 50
CandidateContest	CT House District 51	State Representative 51
CandidateContest	CT House District 52	State Representative 52
CandidateContest	CT House District 53	State Representative 53
CandidateContest	CT House District 54	State Representative 54
CandidateContest	CT House District 55	State Representative 55
CandidateContest	CT House District 56	State Representative 56
CandidateContest	CT House District 57	State Representative 57
CandidateContest	CT House District 58	State Representative 58
CandidateContest	CT House District 59	State Representative 59
CandidateContest	CT House District 60	State Representative 60
CandidateContest	CT House District 61	State Representative 61
CandidateContest	CT House District 62	State Representative 62
CandidateContest	CT House District 63	State Representative 63
CandidateContest	CT House District 64	State Representative 64
CandidateContest	CT House District 65	State Representative 65
CandidateContest	CT House District 66	State Representative 66
CandidateContest	CT House District 67	State Representative 67
CandidateContest	CT House District 68	State Representative 68
CandidateContest	CT House District 69	State Representative 69
CandidateContest	CT House District 70	State Representative 70
CandidateContest	CT House District 71	State Representative 71
CandidateContest	CT House District 72	State Representative 72
CandidateContest	CT House District 73	State Representative 73
CandidateContest	CT House District 74	State Representative 74
CandidateContest	CT House District 75	State Representative 75
CandidateContest	CT House District 76	State Representative 76
CandidateContest	CT House District 77	State Representative 77
CandidateContest	CT House District 78	State Representative 78
CandidateContest	CT House District 79	State Representative 79
CandidateContest	CT House District 80	State Representative 80
