Name	ReportingUnitType
North Carolina	state
North Carolina;Alamance County	county
North Carolina;Alamance County;Precinct 064	precinct
North Carolina;Alamance County;Precinct 03N	precinct
North Carolina;Alamance County;Precinct 03S	precinct
North Carolina;Alamance County;Precinct 04	precinct
North Carolina;Alamance County;Precinct 035	precinct
North Carolina;Alamance County;Precinct 07	precinct
North Carolina;Alamance County;Precinct 09S	precinct
North Carolina;Alamance County;Precinct 12S	precinct
North Carolina;Alamance County;Precinct 03N2	precinct
North Carolina;Alamance County;Precinct 03W	precinct
North Carolina;Alamance County;Precinct 01	precinct
North Carolina;Alamance County;Precinct 103	precinct
North Carolina;Alamance County;Precinct 1210	precinct
North Carolina;Alamance County;Precinct 063	precinct
North Carolina;Alamance County;Precinct 127	precinct
North Carolina;Alamance County;Precinct 125	precinct
North Carolina;Alamance County;Precinct 10S	precinct
North Carolina;Alamance County;Precinct 06N	precinct
North Carolina;Alamance County;Precinct 06S	precinct
North Carolina;Alamance County;Precinct 11	precinct
North Carolina;Alamance County;Precinct 06W	precinct
North Carolina;Alamance County;Precinct 08S	precinct
North Carolina;Alamance County;Precinct 08N	precinct
North Carolina;Alamance County;Precinct 02	precinct
North Carolina;Alamance County;Precinct 05	precinct
North Carolina;Alamance County;Precinct 10N	precinct
North Carolina;Alamance County;Precinct 06E	precinct
North Carolina;Alamance County;Precinct 12W	precinct
North Carolina;Alamance County;Precinct 13	precinct
North Carolina;Alamance County;Precinct 128	precinct
North Carolina;Alamance County;Precinct 09N	precinct
North Carolina;Alamance County;Precinct 03C	precinct
North Carolina;Alamance County;Precinct 126	precinct
North Carolina;Alamance County;Precinct 129	precinct
North Carolina;Alamance County;Precinct 124	precinct
North Carolina;Alamance County;Precinct 12E	precinct
North Carolina;Alamance County;Precinct 12N	precinct
