Name	ReportingUnitType
Kentucky;KY House District 1	state-house
Kentucky;KY House District 2	state-house
Kentucky;KY House District 3	state-house
Kentucky;KY House District 4	state-house
Kentucky;KY House District 5	state-house
Kentucky;KY House District 6	state-house
Kentucky;KY House District 7	state-house
Kentucky;KY House District 8	state-house
Kentucky;KY House District 9	state-house
Kentucky;KY House District 10	state-house
Kentucky;KY House District 11	state-house
Kentucky;KY House District 12	state-house
Kentucky;KY House District 13	state-house
Kentucky;KY House District 14	state-house
Kentucky;KY House District 15	state-house
Kentucky;KY House District 16	state-house
Kentucky;KY House District 17	state-house
Kentucky;KY House District 18	state-house
Kentucky;KY House District 19	state-house
Kentucky;KY House District 20	state-house
Kentucky;KY House District 21	state-house
Kentucky;KY House District 22	state-house
Kentucky;KY House District 23	state-house
Kentucky;KY House District 24	state-house
Kentucky;KY House District 25	state-house
Kentucky;KY House District 26	state-house
Kentucky;KY House District 27	state-house
Kentucky;KY House District 28	state-house
Kentucky;KY House District 29	state-house
Kentucky;KY House District 30	state-house
Kentucky;KY House District 31	state-house
Kentucky;KY House District 32	state-house
Kentucky;KY House District 33	state-house
Kentucky;KY House District 34	state-house
Kentucky;KY House District 35	state-house
Kentucky;KY House District 36	state-house
Kentucky;KY House District 37	state-house
Kentucky;KY House District 38	state-house
Kentucky;KY House District 39	state-house
Kentucky;KY House District 40	state-house
Kentucky;KY House District 41	state-house
Kentucky;KY House District 42	state-house
Kentucky;KY House District 43	state-house
Kentucky;KY House District 44	state-house
Kentucky;KY House District 45	state-house
Kentucky;KY House District 46	state-house
Kentucky;KY House District 47	state-house
Kentucky;KY House District 48	state-house
Kentucky;KY House District 49	state-house
Kentucky;KY House District 50	state-house
Kentucky;KY House District 51	state-house
Kentucky;KY House District 52	state-house
Kentucky;KY House District 53	state-house
Kentucky;KY House District 54	state-house
Kentucky;KY House District 55	state-house
Kentucky;KY House District 56	state-house
Kentucky;KY House District 57	state-house
Kentucky;KY House District 58	state-house
Kentucky;KY House District 59	state-house
Kentucky;KY House District 60	state-house
Kentucky;KY House District 61	state-house
Kentucky;KY House District 62	state-house
Kentucky;KY House District 63	state-house
Kentucky;KY House District 64	state-house
Kentucky;KY House District 65	state-house
Kentucky;KY House District 66	state-house
Kentucky;KY House District 67	state-house
Kentucky;KY House District 68	state-house
Kentucky;KY House District 69	state-house
Kentucky;KY House District 70	state-house
Kentucky;KY House District 71	state-house
Kentucky;KY House District 72	state-house
Kentucky;KY House District 73	state-house
Kentucky;KY House District 74	state-house
Kentucky;KY House District 75	state-house
Kentucky;KY House District 76	state-house
Kentucky;KY House District 77	state-house
Kentucky;KY House District 78	state-house
Kentucky;KY House District 79	state-house
Kentucky;KY House District 80	state-house
Kentucky;KY House District 81	state-house
Kentucky;KY House District 82	state-house
Kentucky;KY House District 83	state-house
Kentucky;KY House District 84	state-house
Kentucky;KY House District 85	state-house
Kentucky;KY House District 86	state-house
Kentucky;KY House District 87	state-house
Kentucky;KY House District 88	state-house
Kentucky;KY House District 89	state-house
Kentucky;KY House District 90	state-house
Kentucky;KY House District 91	state-house
Kentucky;KY House District 92	state-house
Kentucky;KY House District 93	state-house
Kentucky;KY House District 94	state-house
Kentucky;KY House District 95	state-house
Kentucky;KY House District 96	state-house
Kentucky;KY House District 97	state-house
Kentucky;KY House District 98	state-house
Kentucky;KY House District 99	state-house
Kentucky;KY House District 100	state-house
Kentucky;KY Senate District 1	state-senate
Kentucky;KY Senate District 2	state-senate
Kentucky;KY Senate District 3	state-senate
Kentucky;KY Senate District 4	state-senate
Kentucky;KY Senate District 5	state-senate
Kentucky;KY Senate District 6	state-senate
Kentucky;KY Senate District 7	state-senate
Kentucky;KY Senate District 8	state-senate
Kentucky;KY Senate District 9	state-senate
Kentucky;KY Senate District 10	state-senate
Kentucky;KY Senate District 11	state-senate
Kentucky;KY Senate District 12	state-senate
Kentucky;KY Senate District 13	state-senate
Kentucky;KY Senate District 14	state-senate
Kentucky;KY Senate District 15	state-senate
Kentucky;KY Senate District 16	state-senate
Kentucky;KY Senate District 17	state-senate
Kentucky;KY Senate District 18	state-senate
Kentucky;KY Senate District 19	state-senate
Kentucky;KY Senate District 20	state-senate
Kentucky;KY Senate District 21	state-senate
Kentucky;KY Senate District 22	state-senate
Kentucky;KY Senate District 23	state-senate
Kentucky;KY Senate District 24	state-senate
Kentucky;KY Senate District 25	state-senate
Kentucky;KY Senate District 26	state-senate
Kentucky;KY Senate District 27	state-senate
Kentucky;KY Senate District 28	state-senate
Kentucky;KY Senate District 29	state-senate
Kentucky;KY Senate District 30	state-senate
Kentucky;KY Senate District 31	state-senate
Kentucky;KY Senate District 32	state-senate
Kentucky;KY Senate District 33	state-senate
Kentucky;KY Senate District 34	state-senate
Kentucky;KY Senate District 35	state-senate
Kentucky;KY Senate District 36	state-senate
Kentucky;KY Senate District 37	state-senate
Kentucky;KY Senate District 38	state-senate
Kentucky;US House KY District 1	congressional
Kentucky;US House KY District 2	congressional
Kentucky;US House KY District 3	congressional
Kentucky;US House KY District 4	congressional
Kentucky;US House KY District 5	congressional
Kentucky;US House KY District 6	congressional
Kentucky	state
Kentucky;Adair County	county
Kentucky;Allen County	county
Kentucky;Anderson County	county
Kentucky;Ballard County	county
Kentucky;Barren County	county
Kentucky;Bath County	county
Kentucky;Bell County	county
Kentucky;Boone County	county
Kentucky;Bourbon County	county
Kentucky;Boyd County	county
Kentucky;Boyle County	county
Kentucky;Bracken County	county
Kentucky;Breathitt County	county
Kentucky;Breckinridge County	county
Kentucky;Bullitt County	county
Kentucky;Butler County	county
Kentucky;Caldwell County	county
Kentucky;Calloway County	county
Kentucky;Campbell County	county
Kentucky;Carlisle County	county
Kentucky;Carroll County	county
Kentucky;Carter County	county
Kentucky;Casey County	county
Kentucky;Christian County	county
Kentucky;Clark County	county
Kentucky;Clay County	county
Kentucky;Clinton County	county
Kentucky;Crittenden County	county
Kentucky;Cumberland County	county
Kentucky;Daviess County	county
Kentucky;Edmonson County	county
Kentucky;Elliott County	county
Kentucky;Estill County	county
Kentucky;Fayette County	county
Kentucky;Fleming County	county
Kentucky;Floyd County	county
Kentucky;Franklin County	county
Kentucky;Fulton County	county
Kentucky;Gallatin County	county
Kentucky;Garrard County	county
Kentucky;Grant County	county
Kentucky;Graves County	county
Kentucky;Grayson County	county
Kentucky;Green County	county
Kentucky;Greenup County	county
Kentucky;Hancock County	county
Kentucky;Hardin County	county
Kentucky;Harlan County	county
Kentucky;Harrison County	county
Kentucky;Hart County	county
Kentucky;Henderson County	county
Kentucky;Henry County	county
Kentucky;Hickman County	county
Kentucky;Hopkins County	county
Kentucky;Jackson County	county
Kentucky;Jefferson County	county
Kentucky;Jessamine County	county
Kentucky;Johnson County	county
Kentucky;Kenton County	county
Kentucky;Knott County	county
Kentucky;Knox County	county
Kentucky;Larue County	county
Kentucky;Laurel County	county
Kentucky;Lawrence County	county
Kentucky;Lee County	county
Kentucky;Leslie County	county
Kentucky;Letcher County	county
Kentucky;Lewis County	county
Kentucky;Lincoln County	county
Kentucky;Livingston County	county
Kentucky;Logan County	county
Kentucky;Lyon County	county
Kentucky;Madison County	county
Kentucky;Magoffin County	county
Kentucky;Marion County	county
Kentucky;Marshall County	county
Kentucky;Martin County	county
Kentucky;Mason County	county
Kentucky;McCracken County	county
Kentucky;McCreary County	county
Kentucky;McLean County	county
Kentucky;Meade County	county
Kentucky;Menifee County	county
Kentucky;Mercer County	county
Kentucky;Metcalfe County	county
Kentucky;Monroe County	county
Kentucky;Montgomery County	county
Kentucky;Morgan County	county
Kentucky;Muhlenberg County	county
Kentucky;Nelson County	county
Kentucky;Nicholas County	county
Kentucky;Ohio County	county
Kentucky;Oldham County	county
Kentucky;Owen County	county
Kentucky;Owsley County	county
Kentucky;Pendleton County	county
Kentucky;Perry County	county
Kentucky;Pike County	county
Kentucky;Powell County	county
Kentucky;Pulaski County	county
Kentucky;Robertson County	county
Kentucky;Rockcastle County	county
Kentucky;Rowan County	county
Kentucky;Russell County	county
Kentucky;Scott County	county
Kentucky;Shelby County	county
Kentucky;Simpson County	county
Kentucky;Spencer County	county
Kentucky;Taylor County	county
Kentucky;Todd County	county
Kentucky;Trigg County	county
Kentucky;Trimble County	county
Kentucky;Union County	county
Kentucky;Warren County	county
Kentucky;Washington County	county
Kentucky;Wayne County	county
Kentucky;Webster County	county
Kentucky;Whitley County	county
Kentucky;Wolfe County	county
Kentucky;Woodford County	county
