Name	NumberElected	Office	PrimaryParty
US House CA District 19 (Democratic Party)	1	US House CA District 19 Democratic Party
US House CA District 20 (Democratic Party)	1	US House CA District 20 Democratic Party
US House CA District 21 (Democratic Party)	1	US House CA District 21 Democratic Party
US House CA District 22 (Democratic Party)	1	US House CA District 22 Democratic Party
US House CA District 23 (Democratic Party)	1	US House CA District 23 Democratic Party
US House CA District 24 (Democratic Party)	1	US House CA District 24 Democratic Party
US House CA District 25 (Democratic Party)	1	US House CA District 25 Democratic Party
US House CA District 26 (Democratic Party)	1	US House CA District 26 Democratic Party
US House CA District 27 (Democratic Party)	1	US House CA District 27 Democratic Party
US House CA District 28 (Democratic Party)	1	US House CA District 28 Democratic Party
US House CA District 29 (Democratic Party)	1	US House CA District 29 Democratic Party
US House CA District 30 (Democratic Party)	1	US House CA District 30 Democratic Party
US House CA District 31 (Democratic Party)	1	US House CA District 31 Democratic Party
US House CA District 32 (Democratic Party)	1	US House CA District 32 Democratic Party
US House CA District 33 (Democratic Party)	1	US House CA District 33 Democratic Party
US House CA District 34 (Democratic Party)	1	US House CA District 34 Democratic Party
US House CA District 35 (Democratic Party)	1	US House CA District 35 Democratic Party
US House CA District 36 (Democratic Party)	1	US House CA District 36 Democratic Party
US House CA District 37 (Democratic Party)	1	US House CA District 37 Democratic Party
US House CA District 38 (Democratic Party)	1	US House CA District 38 Democratic Party
US House CA District 39 (Democratic Party)	1	US House CA District 39 Democratic Party
US House CA District 40 (Democratic Party)	1	US House CA District 40 Democratic Party
US House CA District 41 (Democratic Party)	1	US House CA District 41 Democratic Party
US House CA District 42 (Democratic Party)	1	US House CA District 42 Democratic Party
US House CA District 43 (Democratic Party)	1	US House CA District 43 Democratic Party
US House CA District 44 (Democratic Party)	1	US House CA District 44 Democratic Party
US House CA District 45 (Democratic Party)	1	US House CA District 45 Democratic Party
US House CA District 46 (Democratic Party)	1	US House CA District 46 Democratic Party
US House CA District 47 (Democratic Party)	1	US House CA District 47 Democratic Party
US House CA District 48 (Democratic Party)	1	US House CA District 48 Democratic Party
US House CA District 49 (Democratic Party)	1	US House CA District 49 Democratic Party
US House CA District 50 (Democratic Party)	1	US House CA District 50 Democratic Party
US House CA District 51 (Democratic Party)	1	US House CA District 51 Democratic Party
US House CA District 52 (Democratic Party)	1	US House CA District 52 Democratic Party
US House CA District 53 (Democratic Party)	1	US House CA District 53 Democratic Party
US President (CA) (Democratic Party)	1	US President (CA) Democratic Party
CA Governor (Democratic Party)	1	CA Governor Democratic Party
US Senate CA (Democratic Party)	1	US Senate CA Democratic Party
CA Attorney General (Democratic Party)	1	CA Attorney General Democratic Party
CA Lieutenant Governor (Democratic Party)	1	CA Lieutenant Governor Democratic Party
CA Treasurer (Democratic Party)	1	CA Treasurer Democratic Party
CA Controller (Democratic Party)	1	CA Controller Democratic Party
CA Secretary of State (Democratic Party)	1	CA Secretary of State Democratic Party
CA Insurance Commissioner (Democratic Party)	1	CA Insurance Commissioner Democratic Party
CA Superintendent of Public Instruction (Democratic Party)	1	CA Superintendent of Public Instruction Democratic Party
CA House District 1 (Republican Party)	1	CA House District 1 Republican Party
CA House District 2 (Republican Party)	1	CA House District 2 Republican Party
CA House District 3 (Republican Party)	1	CA House District 3 Republican Party
CA House District 4 (Republican Party)	1	CA House District 4 Republican Party
CA House District 5 (Republican Party)	1	CA House District 5 Republican Party
CA House District 6 (Republican Party)	1	CA House District 6 Republican Party
CA House District 7 (Republican Party)	1	CA House District 7 Republican Party
CA House District 8 (Republican Party)	1	CA House District 8 Republican Party
CA House District 9 (Republican Party)	1	CA House District 9 Republican Party
CA House District 10 (Republican Party)	1	CA House District 10 Republican Party
CA House District 11 (Republican Party)	1	CA House District 11 Republican Party
CA House District 12 (Republican Party)	1	CA House District 12 Republican Party
CA House District 13 (Republican Party)	1	CA House District 13 Republican Party
CA House District 14 (Republican Party)	1	CA House District 14 Republican Party
CA House District 15 (Republican Party)	1	CA House District 15 Republican Party
CA House District 16 (Republican Party)	1	CA House District 16 Republican Party
CA House District 17 (Republican Party)	1	CA House District 17 Republican Party
CA House District 18 (Republican Party)	1	CA House District 18 Republican Party
CA House District 19 (Republican Party)	1	CA House District 19 Republican Party
CA House District 20 (Republican Party)	1	CA House District 20 Republican Party
CA House District 21 (Republican Party)	1	CA House District 21 Republican Party
CA House District 22 (Republican Party)	1	CA House District 22 Republican Party
CA House District 23 (Republican Party)	1	CA House District 23 Republican Party
CA House District 24 (Republican Party)	1	CA House District 24 Republican Party
CA House District 25 (Republican Party)	1	CA House District 25 Republican Party
CA House District 26 (Republican Party)	1	CA House District 26 Republican Party
CA House District 27 (Republican Party)	1	CA House District 27 Republican Party
CA House District 28 (Republican Party)	1	CA House District 28 Republican Party
CA House District 29 (Republican Party)	1	CA House District 29 Republican Party
CA House District 30 (Republican Party)	1	CA House District 30 Republican Party
CA House District 31 (Republican Party)	1	CA House District 31 Republican Party
CA House District 32 (Republican Party)	1	CA House District 32 Republican Party
CA House District 33 (Republican Party)	1	CA House District 33 Republican Party
CA House District 34 (Republican Party)	1	CA House District 34 Republican Party
CA House District 35 (Republican Party)	1	CA House District 35 Republican Party
CA House District 36 (Republican Party)	1	CA House District 36 Republican Party
CA House District 37 (Republican Party)	1	CA House District 37 Republican Party
CA House District 38 (Republican Party)	1	CA House District 38 Republican Party
CA House District 39 (Republican Party)	1	CA House District 39 Republican Party
CA House District 40 (Republican Party)	1	CA House District 40 Republican Party
CA House District 41 (Republican Party)	1	CA House District 41 Republican Party
CA House District 42 (Republican Party)	1	CA House District 42 Republican Party
CA House District 43 (Republican Party)	1	CA House District 43 Republican Party
CA House District 44 (Republican Party)	1	CA House District 44 Republican Party
CA House District 45 (Republican Party)	1	CA House District 45 Republican Party
CA House District 46 (Republican Party)	1	CA House District 46 Republican Party
CA House District 47 (Republican Party)	1	CA House District 47 Republican Party
CA House District 48 (Republican Party)	1	CA House District 48 Republican Party
CA House District 49 (Republican Party)	1	CA House District 49 Republican Party
CA House District 50 (Republican Party)	1	CA House District 50 Republican Party
CA House District 51 (Republican Party)	1	CA House District 51 Republican Party
CA House District 52 (Republican Party)	1	CA House District 52 Republican Party
CA House District 53 (Republican Party)	1	CA House District 53 Republican Party
CA House District 54 (Republican Party)	1	CA House District 54 Republican Party
CA House District 55 (Republican Party)	1	CA House District 55 Republican Party
CA House District 56 (Republican Party)	1	CA House District 56 Republican Party
CA House District 57 (Republican Party)	1	CA House District 57 Republican Party
CA House District 58 (Republican Party)	1	CA House District 58 Republican Party
CA House District 59 (Republican Party)	1	CA House District 59 Republican Party
CA House District 60 (Republican Party)	1	CA House District 60 Republican Party
CA House District 61 (Republican Party)	1	CA House District 61 Republican Party
CA House District 62 (Republican Party)	1	CA House District 62 Republican Party
CA House District 63 (Republican Party)	1	CA House District 63 Republican Party
CA House District 64 (Republican Party)	1	CA House District 64 Republican Party
CA House District 65 (Republican Party)	1	CA House District 65 Republican Party
CA House District 66 (Republican Party)	1	CA House District 66 Republican Party
CA House District 67 (Republican Party)	1	CA House District 67 Republican Party
CA House District 68 (Republican Party)	1	CA House District 68 Republican Party
CA House District 69 (Republican Party)	1	CA House District 69 Republican Party
CA House District 70 (Republican Party)	1	CA House District 70 Republican Party
CA House District 71 (Republican Party)	1	CA House District 71 Republican Party
CA House District 72 (Republican Party)	1	CA House District 72 Republican Party
CA House District 73 (Republican Party)	1	CA House District 73 Republican Party
CA House District 74 (Republican Party)	1	CA House District 74 Republican Party
CA House District 75 (Republican Party)	1	CA House District 75 Republican Party
CA House District 76 (Republican Party)	1	CA House District 76 Republican Party
CA House District 77 (Republican Party)	1	CA House District 77 Republican Party
CA House District 78 (Republican Party)	1	CA House District 78 Republican Party
CA House District 79 (Republican Party)	1	CA House District 79 Republican Party
CA House District 80 (Republican Party)	1	CA House District 80 Republican Party
CA Senate District 1 (Republican Party)	1	CA Senate District 1 Republican Party
CA Senate District 2 (Republican Party)	1	CA Senate District 2 Republican Party
CA Senate District 3 (Republican Party)	1	CA Senate District 3 Republican Party
CA Senate District 4 (Republican Party)	1	CA Senate District 4 Republican Party
CA Senate District 5 (Republican Party)	1	CA Senate District 5 Republican Party
CA Senate District 6 (Republican Party)	1	CA Senate District 6 Republican Party
CA Senate District 7 (Republican Party)	1	CA Senate District 7 Republican Party
CA Senate District 8 (Republican Party)	1	CA Senate District 8 Republican Party
CA Senate District 9 (Republican Party)	1	CA Senate District 9 Republican Party
CA Senate District 10 (Republican Party)	1	CA Senate District 10 Republican Party
CA Senate District 11 (Republican Party)	1	CA Senate District 11 Republican Party
CA Senate District 12 (Republican Party)	1	CA Senate District 12 Republican Party
CA Senate District 13 (Republican Party)	1	CA Senate District 13 Republican Party
CA Senate District 14 (Republican Party)	1	CA Senate District 14 Republican Party
CA Senate District 15 (Republican Party)	1	CA Senate District 15 Republican Party
CA Senate District 16 (Republican Party)	1	CA Senate District 16 Republican Party
CA Senate District 17 (Republican Party)	1	CA Senate District 17 Republican Party
CA Senate District 18 (Republican Party)	1	CA Senate District 18 Republican Party
CA Senate District 19 (Republican Party)	1	CA Senate District 19 Republican Party
CA Senate District 20 (Republican Party)	1	CA Senate District 20 Republican Party
CA Senate District 21 (Republican Party)	1	CA Senate District 21 Republican Party
CA Senate District 22 (Republican Party)	1	CA Senate District 22 Republican Party
CA Senate District 23 (Republican Party)	1	CA Senate District 23 Republican Party
CA Senate District 24 (Republican Party)	1	CA Senate District 24 Republican Party
CA Senate District 25 (Republican Party)	1	CA Senate District 25 Republican Party
CA Senate District 26 (Republican Party)	1	CA Senate District 26 Republican Party
CA Senate District 27 (Republican Party)	1	CA Senate District 27 Republican Party
CA Senate District 28 (Republican Party)	1	CA Senate District 28 Republican Party
CA Senate District 29 (Republican Party)	1	CA Senate District 29 Republican Party
CA Senate District 30 (Republican Party)	1	CA Senate District 30 Republican Party
CA Senate District 31 (Republican Party)	1	CA Senate District 31 Republican Party
CA Senate District 32 (Republican Party)	1	CA Senate District 32 Republican Party
CA Senate District 33 (Republican Party)	1	CA Senate District 33 Republican Party
CA Senate District 34 (Republican Party)	1	CA Senate District 34 Republican Party
CA Senate District 35 (Republican Party)	1	CA Senate District 35 Republican Party
CA Senate District 36 (Republican Party)	1	CA Senate District 36 Republican Party
CA Senate District 37 (Republican Party)	1	CA Senate District 37 Republican Party
CA Senate District 38 (Republican Party)	1	CA Senate District 38 Republican Party
CA Senate District 39 (Republican Party)	1	CA Senate District 39 Republican Party
CA Senate District 40 (Republican Party)	1	CA Senate District 40 Republican Party
US House CA District 1 (Republican Party)	1	US House CA District 1 Republican Party
US House CA District 2 (Republican Party)	1	US House CA District 2 Republican Party
US House CA District 3 (Republican Party)	1	US House CA District 3 Republican Party
US House CA District 4 (Republican Party)	1	US House CA District 4 Republican Party
US House CA District 5 (Republican Party)	1	US House CA District 5 Republican Party
US House CA District 6 (Republican Party)	1	US House CA District 6 Republican Party
US House CA District 7 (Republican Party)	1	US House CA District 7 Republican Party
US House CA District 8 (Republican Party)	1	US House CA District 8 Republican Party
US House CA District 9 (Republican Party)	1	US House CA District 9 Republican Party
US House CA District 10 (Republican Party)	1	US House CA District 10 Republican Party
US House CA District 11 (Republican Party)	1	US House CA District 11 Republican Party
US House CA District 12 (Republican Party)	1	US House CA District 12 Republican Party
US House CA District 13 (Republican Party)	1	US House CA District 13 Republican Party
US House CA District 14 (Republican Party)	1	US House CA District 14 Republican Party
US House CA District 15 (Republican Party)	1	US House CA District 15 Republican Party
US House CA District 16 (Republican Party)	1	US House CA District 16 Republican Party
US House CA District 17 (Republican Party)	1	US House CA District 17 Republican Party
US House CA District 18 (Republican Party)	1	US House CA District 18 Republican Party
US House CA District 19 (Republican Party)	1	US House CA District 19 Republican Party
