Name	NumberElected	Office	PrimaryParty
AR House District 73 (Libertarian Party)	1	AR House District 73	Libertarian Party
AR House District 74 (Libertarian Party)	1	AR House District 74	Libertarian Party
AR House District 75 (Libertarian Party)	1	AR House District 75	Libertarian Party
AR House District 76 (Libertarian Party)	1	AR House District 76	Libertarian Party
AR House District 77 (Libertarian Party)	1	AR House District 77	Libertarian Party
AR House District 78 (Libertarian Party)	1	AR House District 78	Libertarian Party
AR House District 79 (Libertarian Party)	1	AR House District 79	Libertarian Party
AR House District 80 (Libertarian Party)	1	AR House District 80	Libertarian Party
AR House District 81 (Libertarian Party)	1	AR House District 81	Libertarian Party
AR House District 82 (Libertarian Party)	1	AR House District 82	Libertarian Party
AR House District 83 (Libertarian Party)	1	AR House District 83	Libertarian Party
AR House District 84 (Libertarian Party)	1	AR House District 84	Libertarian Party
AR House District 85 (Libertarian Party)	1	AR House District 85	Libertarian Party
AR House District 86 (Libertarian Party)	1	AR House District 86	Libertarian Party
AR House District 87 (Libertarian Party)	1	AR House District 87	Libertarian Party
AR House District 88 (Libertarian Party)	1	AR House District 88	Libertarian Party
AR House District 89 (Libertarian Party)	1	AR House District 89	Libertarian Party
AR House District 90 (Libertarian Party)	1	AR House District 90	Libertarian Party
AR House District 91 (Libertarian Party)	1	AR House District 91	Libertarian Party
AR House District 92 (Libertarian Party)	1	AR House District 92	Libertarian Party
AR House District 93 (Libertarian Party)	1	AR House District 93	Libertarian Party
AR House District 94 (Libertarian Party)	1	AR House District 94	Libertarian Party
AR House District 95 (Libertarian Party)	1	AR House District 95	Libertarian Party
AR House District 96 (Libertarian Party)	1	AR House District 96	Libertarian Party
AR House District 97 (Libertarian Party)	1	AR House District 97	Libertarian Party
AR House District 98 (Libertarian Party)	1	AR House District 98	Libertarian Party
AR House District 99 (Libertarian Party)	1	AR House District 99	Libertarian Party
AR House District 100 (Libertarian Party)	1	AR House District 100	Libertarian Party
AR Senate District 1 (Libertarian Party)	1	AR Senate District 1	Libertarian Party
AR Senate District 2 (Libertarian Party)	1	AR Senate District 2	Libertarian Party
AR Senate District 3 (Libertarian Party)	1	AR Senate District 3	Libertarian Party
AR Senate District 4 (Libertarian Party)	1	AR Senate District 4	Libertarian Party
AR Senate District 5 (Libertarian Party)	1	AR Senate District 5	Libertarian Party
AR Senate District 6 (Libertarian Party)	1	AR Senate District 6	Libertarian Party
AR Senate District 7 (Libertarian Party)	1	AR Senate District 7	Libertarian Party
AR Senate District 8 (Libertarian Party)	1	AR Senate District 8	Libertarian Party
AR Senate District 9 (Libertarian Party)	1	AR Senate District 9	Libertarian Party
AR Senate District 10 (Libertarian Party)	1	AR Senate District 10	Libertarian Party
AR Senate District 11 (Libertarian Party)	1	AR Senate District 11	Libertarian Party
AR Senate District 12 (Libertarian Party)	1	AR Senate District 12	Libertarian Party
AR Senate District 13 (Libertarian Party)	1	AR Senate District 13	Libertarian Party
AR Senate District 14 (Libertarian Party)	1	AR Senate District 14	Libertarian Party
AR Senate District 15 (Libertarian Party)	1	AR Senate District 15	Libertarian Party
AR Senate District 16 (Libertarian Party)	1	AR Senate District 16	Libertarian Party
AR Senate District 17 (Libertarian Party)	1	AR Senate District 17	Libertarian Party
AR Senate District 18 (Libertarian Party)	1	AR Senate District 18	Libertarian Party
AR Senate District 19 (Libertarian Party)	1	AR Senate District 19	Libertarian Party
AR Senate District 20 (Libertarian Party)	1	AR Senate District 20	Libertarian Party
AR Senate District 21 (Libertarian Party)	1	AR Senate District 21	Libertarian Party
AR Senate District 22 (Libertarian Party)	1	AR Senate District 22	Libertarian Party
AR Senate District 23 (Libertarian Party)	1	AR Senate District 23	Libertarian Party
AR Senate District 24 (Libertarian Party)	1	AR Senate District 24	Libertarian Party
AR Senate District 25 (Libertarian Party)	1	AR Senate District 25	Libertarian Party
AR Senate District 26 (Libertarian Party)	1	AR Senate District 26	Libertarian Party
AR Senate District 27 (Libertarian Party)	1	AR Senate District 27	Libertarian Party
AR Senate District 28 (Libertarian Party)	1	AR Senate District 28	Libertarian Party
AR Senate District 29 (Libertarian Party)	1	AR Senate District 29	Libertarian Party
AR Senate District 30 (Libertarian Party)	1	AR Senate District 30	Libertarian Party
AR Senate District 31 (Libertarian Party)	1	AR Senate District 31	Libertarian Party
AR Senate District 32 (Libertarian Party)	1	AR Senate District 32	Libertarian Party
AR Senate District 33 (Libertarian Party)	1	AR Senate District 33	Libertarian Party
AR Senate District 34 (Libertarian Party)	1	AR Senate District 34	Libertarian Party
AR Senate District 35 (Libertarian Party)	1	AR Senate District 35	Libertarian Party
US House AR District 1 (Libertarian Party)	1	US House AR District 1	Libertarian Party
US House AR District 2 (Libertarian Party)	1	US House AR District 2	Libertarian Party
US House AR District 3 (Libertarian Party)	1	US House AR District 3	Libertarian Party
US House AR District 4 (Libertarian Party)	1	US House AR District 4	Libertarian Party
US President (AR) (Libertarian Party)	1	US President (AR)	Libertarian Party
AR Governor (Libertarian Party)	1	AR Governor	Libertarian Party
US Senate AR (Libertarian Party)	1	US Senate AR	Libertarian Party
AR Attorney General (Libertarian Party)	1	AR Attorney General	Libertarian Party
AR Lieutenant Governor (Libertarian Party)	1	AR Lieutenant Governor	Libertarian Party
AR State Treasurer (Libertarian Party)	1	AR State Treasurer	Libertarian Party
AR Secretary of State (Libertarian Party)	1	AR Secretary of State	Libertarian Party
AR Commissioner of State Lands (Libertarian Party)	1	AR Commissioner of State Lands	Libertarian Party
AR Auditor of State (Libertarian Party)	1	AR Auditor of State	Libertarian Party
AR State Supreme Court Associate Justice Position 3	1	AR State Supreme Court Associate Justice Position 3
