Table	Name	ExternalIdentifierType	ExternalIdentifierValue
ReportingUnit	North Carolina;Alexander County;Precinct S1S2	nc_general	ALEXANDER;S1S2
ReportingUnit	North Carolina;Alexander County;Precinct T1T4T5	nc_general	ALEXANDER;T1T4T5
ReportingUnit	North Carolina;Alexander County;Precinct B1	nc_general	ALEXANDER;B1
ReportingUnit	North Carolina;Alexander County;Precinct E	nc_general	ALEXANDER;E
ReportingUnit	North Carolina;Alexander County;Precinct LRSL	nc_general	ALEXANDER;LRSL
ReportingUnit	North Carolina;Alexander County;Precinct G1G2	nc_general	ALEXANDER;G1G2
ReportingUnit	North Carolina;Alexander County;Precinct W	nc_general	ALEXANDER;W
ReportingUnit	North Carolina;Alleghany County;Precinct 06A	nc_general	ALLEGHANY;06A
ReportingUnit	North Carolina;Alleghany County;Precinct 04	nc_general	ALLEGHANY;04
ReportingUnit	North Carolina;Alleghany County;Precinct 01	nc_general	ALLEGHANY;01
ReportingUnit	North Carolina;Alleghany County;Precinct 03A	nc_general	ALLEGHANY;03A
ReportingUnit	North Carolina;Caswell County;CURBSIDE	nc_general	CASWELL;CURBSIDE
ReportingUnit	North Carolina;Caswell County;OS CURBSIDE	nc_general	CASWELL;OS CURBSIDE
ReportingUnit	North Carolina;Caswell County;Precinct PROVI	nc_general	CASWELL;PROVI
ReportingUnit	North Carolina;Caswell County;Precinct MILT	nc_general	CASWELL;MILT
ReportingUnit	North Carolina;Caswell County;PROVISIONAL	nc_general	CASWELL;PROVISIONAL
ReportingUnit	North Carolina;Caswell County;Precinct STON	nc_general	CASWELL;STON
ReportingUnit	North Carolina;Caswell County;Precinct LEAS	nc_general	CASWELL;LEAS
ReportingUnit	North Carolina;Caswell County;ABSENTEE	nc_general	CASWELL;ABSENTEE
ReportingUnit	North Carolina;Caswell County;Precinct YANC	nc_general	CASWELL;YANC
ReportingUnit	North Carolina;Caswell County;Precinct LOCU	nc_general	CASWELL;LOCU
ReportingUnit	North Carolina;Caswell County;Precinct PH	nc_general	CASWELL;PH
ReportingUnit	North Carolina;Caswell County;Precinct PELH	nc_general	CASWELL;PELH
ReportingUnit	North Carolina;Caswell County;Precinct ANDE	nc_general	CASWELL;ANDE
ReportingUnit	North Carolina;Cherokee County;Precinct ANNW	nc_general	CHEROKEE;ANNW
ReportingUnit	North Carolina;Cherokee County;Precinct RGER	nc_general	CHEROKEE;RGER
ReportingUnit	North Carolina;Cherokee County;Precinct HOTH	nc_general	CHEROKEE;HOTH
ReportingUnit	North Carolina;Cherokee County;Precinct CSON	nc_general	CHEROKEE;CSON
ReportingUnit	North Carolina;Cherokee County;Precinct UNKA	nc_general	CHEROKEE;UNKA
ReportingUnit	North Carolina;Cherokee County;Precinct PCHT	nc_general	CHEROKEE;PCHT
ReportingUnit	North Carolina;Cherokee County;Precinct TOPT	nc_general	CHEROKEE;TOPT
ReportingUnit	North Carolina;Cherokee County;Precinct MURS	nc_general	CHEROKEE;MURS
ReportingUnit	North Carolina;Cherokee County;Precinct MARB	nc_general	CHEROKEE;MARB
ReportingUnit	North Carolina;Cherokee County;Precinct GCRK	nc_general	CHEROKEE;GCRK
ReportingUnit	North Carolina;Cherokee County;Precinct MURN	nc_general	CHEROKEE;MURN
ReportingUnit	North Carolina;Cherokee County;Precinct BELL	nc_general	CHEROKEE;BELL
ReportingUnit	North Carolina;Cherokee County;Precinct HIWA	nc_general	CHEROKEE;HIWA
ReportingUnit	North Carolina;Cherokee County;Precinct ANSW	nc_general	CHEROKEE;ANSW
ReportingUnit	North Carolina;Cherokee County;Precinct HANG	nc_general	CHEROKEE;HANG
ReportingUnit	North Carolina;Cherokee County;Precinct BRAS	nc_general	CHEROKEE;BRAS
ReportingUnit	North Carolina;Cleveland County;Precinct SHANGI	nc_general	CLEVELAND;SHANGI
ReportingUnit	North Carolina;Cleveland County;Precinct KINGST	nc_general	CLEVELAND;KINGST
ReportingUnit	North Carolina;Cleveland County;Precinct BR	nc_general	CLEVELAND;BR
ReportingUnit	North Carolina;Cleveland County;Precinct LATT	nc_general	CLEVELAND;LATT
ReportingUnit	North Carolina;Cleveland County;Precinct S C	nc_general	CLEVELAND;S C
ReportingUnit	North Carolina;Cleveland County;Precinct MULLS	nc_general	CLEVELAND;MULLS
ReportingUnit	North Carolina;Cleveland County;Precinct KM S	nc_general	CLEVELAND;KM S
ReportingUnit	North Carolina;Cleveland County;Precinct KM N	nc_general	CLEVELAND;KM N
ReportingUnit	North Carolina;Cleveland County;Precinct LAWNDL	nc_general	CLEVELAND;LAWNDL
ReportingUnit	North Carolina;Cleveland County;Precinct BETHWR	nc_general	CLEVELAND;BETHWR
ReportingUnit	North Carolina;Cleveland County;Precinct S 5	nc_general	CLEVELAND;S 5
ReportingUnit	North Carolina;Cleveland County;Precinct GROVER	nc_general	CLEVELAND;GROVER
ReportingUnit	North Carolina;Cleveland County;Precinct FALSTN	nc_general	CLEVELAND;FALSTN
ReportingUnit	North Carolina;Cleveland County;Precinct RIPPY	nc_general	CLEVELAND;RIPPY
ReportingUnit	North Carolina;Cleveland County;Precinct OAKGRV	nc_general	CLEVELAND;OAKGRV
ReportingUnit	North Carolina;Cleveland County;Precinct S 4A	nc_general	CLEVELAND;S 4A
ReportingUnit	North Carolina;Cleveland County;Precinct S S	nc_general	CLEVELAND;S S
ReportingUnit	North Carolina;Cleveland County;Precinct MRB-YO	nc_general	CLEVELAND;MRB-YO
ReportingUnit	North Carolina;Cleveland County;Precinct POLKVL	nc_general	CLEVELAND;POLKVL
ReportingUnit	North Carolina;Cleveland County;Precinct WACO	nc_general	CLEVELAND;WACO
ReportingUnit	North Carolina;Cleveland County;Precinct CASAR	nc_general	CLEVELAND;CASAR
ReportingUnit	North Carolina;Columbus County;Precinct P18	nc_general	COLUMBUS;P18
ReportingUnit	North Carolina;Columbus County;Precinct P19	nc_general	COLUMBUS;P19
ReportingUnit	North Carolina;Columbus County;Precinct P20A	nc_general	COLUMBUS;P20A
ReportingUnit	North Carolina;Columbus County;Precinct P06	nc_general	COLUMBUS;P06
ReportingUnit	North Carolina;Columbus County;Precinct P15	nc_general	COLUMBUS;P15
ReportingUnit	North Carolina;Columbus County;Precinct P21	nc_general	COLUMBUS;P21
ReportingUnit	North Carolina;Columbus County;Precinct P23	nc_general	COLUMBUS;P23
ReportingUnit	North Carolina;Columbus County;Precinct P09	nc_general	COLUMBUS;P09
ReportingUnit	North Carolina;Columbus County;Precinct P07	nc_general	COLUMBUS;P07
ReportingUnit	North Carolina;Columbus County;Precinct P26B	nc_general	COLUMBUS;P26B
ReportingUnit	North Carolina;Columbus County;Precinct P22A	nc_general	COLUMBUS;P22A
ReportingUnit	North Carolina;Columbus County;Precinct P24	nc_general	COLUMBUS;P24
ReportingUnit	North Carolina;Columbus County;Precinct P08	nc_general	COLUMBUS;P08
ReportingUnit	North Carolina;Columbus County;Precinct P25B	nc_general	COLUMBUS;P25B
ReportingUnit	North Carolina;Columbus County;Precinct P13	nc_general	COLUMBUS;P13
ReportingUnit	North Carolina;Columbus County;Precinct P12	nc_general	COLUMBUS;P12
ReportingUnit	North Carolina;Columbus County;Precinct P04	nc_general	COLUMBUS;P04
ReportingUnit	North Carolina;Columbus County;Precinct P03	nc_general	COLUMBUS;P03
ReportingUnit	North Carolina;Columbus County;Precinct P11	nc_general	COLUMBUS;P11
ReportingUnit	North Carolina;Columbus County;Precinct P10	nc_general	COLUMBUS;P10
ReportingUnit	North Carolina;Columbus County;Precinct P05	nc_general	COLUMBUS;P05
ReportingUnit	North Carolina;Columbus County;Precinct P17	nc_general	COLUMBUS;P17
ReportingUnit	North Carolina;Columbus County;Precinct P01A	nc_general	COLUMBUS;P01A
ReportingUnit	North Carolina;Columbus County;Precinct P02B	nc_general	COLUMBUS;P02B
ReportingUnit	North Carolina;Columbus County;Precinct P16B	nc_general	COLUMBUS;P16B
ReportingUnit	North Carolina;Columbus County;Precinct P14	nc_general	COLUMBUS;P14
ReportingUnit	North Carolina;Cumberland County;TRANSFER 1-20	nc_general	CUMBERLAND;TRANSFER 1-20
ReportingUnit	North Carolina;Cumberland County;Precinct CC10	nc_general	CUMBERLAND;CC10
ReportingUnit	North Carolina;Cumberland County;Precinct G1B	nc_general	CUMBERLAND;G1B
ReportingUnit	North Carolina;Cumberland County;Precinct G11B	nc_general	CUMBERLAND;G11B
ReportingUnit	North Carolina;Cumberland County;Precinct CC32	nc_general	CUMBERLAND;CC32
ReportingUnit	North Carolina;Cumberland County;Precinct CL57-1	nc_general	CUMBERLAND;CL57-1
ReportingUnit	North Carolina;Cumberland County;Precinct CU02	nc_general	CUMBERLAND;CU02
ReportingUnit	North Carolina;Cumberland County;Precinct G5C	nc_general	CUMBERLAND;G5C
ReportingUnit	North Carolina;Cumberland County;PROVISIONAL 1-20	nc_general	CUMBERLAND;PROVISIONAL 1-20
ReportingUnit	North Carolina;Cumberland County;ONE STOP A 21-45	nc_general	CUMBERLAND;ONE STOP A 21-45
ReportingUnit	North Carolina;Cumberland County;ONE STOP B 1-20	nc_general	CUMBERLAND;ONE STOP B 1-20
ReportingUnit	North Carolina;Cumberland County;Precinct MR02	nc_general	CUMBERLAND;MR02
ReportingUnit	North Carolina;Cumberland County;Precinct G2A	nc_general	CUMBERLAND;G2A
ReportingUnit	North Carolina;Cumberland County;Precinct G2E-2	nc_general	CUMBERLAND;G2E-2
ReportingUnit	North Carolina;Cumberland County;Precinct G3A-1	nc_general	CUMBERLAND;G3A-1
ReportingUnit	North Carolina;Cumberland County;Precinct G5A-2	nc_general	CUMBERLAND;G5A-2
ReportingUnit	North Carolina;Cumberland County;Precinct G4A	nc_general	CUMBERLAND;G4A
ReportingUnit	North Carolina;Cumberland County;Precinct G4B	nc_general	CUMBERLAND;G4B
ReportingUnit	North Carolina;Cumberland County;Precinct CC06	nc_general	CUMBERLAND;CC06
ReportingUnit	North Carolina;Cumberland County;ABSENTEE 21-45	nc_general	CUMBERLAND;ABSENTEE 21-45
ReportingUnit	North Carolina;Cumberland County;Precinct CC08	nc_general	CUMBERLAND;CC08
ReportingUnit	North Carolina;Cumberland County;Precinct CC07	nc_general	CUMBERLAND;CC07
ReportingUnit	North Carolina;Cumberland County;Precinct CC04	nc_general	CUMBERLAND;CC04
ReportingUnit	North Carolina;Cumberland County;Precinct G2C-1	nc_general	CUMBERLAND;G2C-1
ReportingUnit	North Carolina;Cumberland County;Precinct EO61-1	nc_general	CUMBERLAND;EO61-1
ReportingUnit	North Carolina;Cumberland County;PROVISIONAL 21-45	nc_general	CUMBERLAND;PROVISIONAL 21-45
ReportingUnit	North Carolina;Cumberland County;Precinct CC26	nc_general	CUMBERLAND;CC26
ReportingUnit	North Carolina;Cumberland County;Precinct CC25	nc_general	CUMBERLAND;CC25
ReportingUnit	North Carolina;Cumberland County;Precinct SH77	nc_general	CUMBERLAND;SH77
ReportingUnit	North Carolina;Cumberland County;TRANSFER 21-45	nc_general	CUMBERLAND;TRANSFER 21-45
ReportingUnit	North Carolina;Cumberland County;ONE STOP B 21-45	nc_general	CUMBERLAND;ONE STOP B 21-45
ReportingUnit	North Carolina;Cumberland County;Precinct G3B	nc_general	CUMBERLAND;G3B
ReportingUnit	North Carolina;Cumberland County;Precinct G9B-2	nc_general	CUMBERLAND;G9B-2
ReportingUnit	North Carolina;Cumberland County;Precinct LR63	nc_general	CUMBERLAND;LR63
ReportingUnit	North Carolina;Cumberland County;Precinct CC19	nc_general	CUMBERLAND;CC19
ReportingUnit	North Carolina;Cumberland County;Precinct CC17	nc_general	CUMBERLAND;CC17
ReportingUnit	North Carolina;Cumberland County;ABSENTEE 1-20	nc_general	CUMBERLAND;ABSENTEE 1-20
ReportingUnit	North Carolina;Cumberland County;Precinct G8D	nc_general	CUMBERLAND;G8D
ReportingUnit	North Carolina;Cumberland County;Precinct LI65	nc_general	CUMBERLAND;LI65
ReportingUnit	North Carolina;Cumberland County;Precinct G8B	nc_general	CUMBERLAND;G8B
ReportingUnit	North Carolina;Cumberland County;Precinct G6A	nc_general	CUMBERLAND;G6A
ReportingUnit	North Carolina;Cumberland County;Precinct G3A-2	nc_general	CUMBERLAND;G3A-2
ReportingUnit	North Carolina;Cumberland County;Precinct CL57-2	nc_general	CUMBERLAND;CL57-2
ReportingUnit	North Carolina;Cumberland County;Precinct CC16	nc_general	CUMBERLAND;CC16
ReportingUnit	North Carolina;Cumberland County;Precinct CC15	nc_general	CUMBERLAND;CC15
ReportingUnit	North Carolina;Cumberland County;Precinct CC13	nc_general	CUMBERLAND;CC13
ReportingUnit	North Carolina;Cumberland County;Precinct CC34	nc_general	CUMBERLAND;CC34
ReportingUnit	North Carolina;Cumberland County;Precinct CC31	nc_general	CUMBERLAND;CC31
ReportingUnit	North Carolina;Cumberland County;Precinct G1A	nc_general	CUMBERLAND;G1A
ReportingUnit	North Carolina;Cumberland County;Precinct G10A	nc_general	CUMBERLAND;G10A
ReportingUnit	North Carolina;Cumberland County;Precinct EO61-2	nc_general	CUMBERLAND;EO61-2
ReportingUnit	North Carolina;Cumberland County;Precinct CC18	nc_general	CUMBERLAND;CC18
ReportingUnit	North Carolina;Cumberland County;Precinct CC21	nc_general	CUMBERLAND;CC21
ReportingUnit	North Carolina;Cumberland County;Precinct CC27	nc_general	CUMBERLAND;CC27
ReportingUnit	North Carolina;Cumberland County;Precinct G9A	nc_general	CUMBERLAND;G9A
ReportingUnit	North Carolina;Cumberland County;ONE STOP D 1-20	nc_general	CUMBERLAND;ONE STOP D 1-20
ReportingUnit	North Carolina;Cumberland County;Precinct G7B	nc_general	CUMBERLAND;G7B
ReportingUnit	North Carolina;Cumberland County;Precinct G5B-2	nc_general	CUMBERLAND;G5B-2
ReportingUnit	North Carolina;Cumberland County;Precinct G10B	nc_general	CUMBERLAND;G10B
ReportingUnit	North Carolina;Cumberland County;Precinct CC29	nc_general	CUMBERLAND;CC29
ReportingUnit	North Carolina;Cumberland County;Precinct G10C	nc_general	CUMBERLAND;G10C
ReportingUnit	North Carolina;Cumberland County;Precinct CC01	nc_general	CUMBERLAND;CC01
ReportingUnit	North Carolina;Cumberland County;ONE STOP C 21-45	nc_general	CUMBERLAND;ONE STOP C 21-45
ReportingUnit	North Carolina;Cumberland County;Precinct G5A-1	nc_general	CUMBERLAND;G5A-1
ReportingUnit	North Carolina;Cumberland County;Precinct G5B-1	nc_general	CUMBERLAND;G5B-1
ReportingUnit	North Carolina;Cumberland County;Precinct G7A	nc_general	CUMBERLAND;G7A
ReportingUnit	North Carolina;Cumberland County;Precinct G2E-1	nc_general	CUMBERLAND;G2E-1
ReportingUnit	North Carolina;Cumberland County;Precinct CC24	nc_general	CUMBERLAND;CC24
ReportingUnit	North Carolina;Cumberland County;Precinct G11A-1	nc_general	CUMBERLAND;G11A-1
ReportingUnit	North Carolina;Cumberland County;Precinct G3C	nc_general	CUMBERLAND;G3C
ReportingUnit	North Carolina;Cumberland County;Precinct MB62	nc_general	CUMBERLAND;MB62
ReportingUnit	North Carolina;Cumberland County;Precinct G8C	nc_general	CUMBERLAND;G8C
ReportingUnit	North Carolina;Cumberland County;Precinct G6C	nc_general	CUMBERLAND;G6C
ReportingUnit	North Carolina;Cumberland County;Precinct G8A	nc_general	CUMBERLAND;G8A
ReportingUnit	North Carolina;Cumberland County;ONE STOP C 1-20	nc_general	CUMBERLAND;ONE STOP C 1-20
ReportingUnit	North Carolina;Cumberland County;Precinct G2D	nc_general	CUMBERLAND;G2D
ReportingUnit	North Carolina;Cumberland County;Precinct CC03	nc_general	CUMBERLAND;CC03
ReportingUnit	North Carolina;Cumberland County;Precinct AH49	nc_general	CUMBERLAND;AH49
ReportingUnit	North Carolina;Cumberland County;Precinct CC05	nc_general	CUMBERLAND;CC05
ReportingUnit	North Carolina;Cumberland County;ONE STOP A 1-20	nc_general	CUMBERLAND;ONE STOP A 1-20
ReportingUnit	North Carolina;Cumberland County;Precinct G2B	nc_general	CUMBERLAND;G2B
ReportingUnit	North Carolina;Cumberland County;Precinct G2C-2	nc_general	CUMBERLAND;G2C-2
ReportingUnit	North Carolina;Cumberland County;Precinct G9B-1	nc_general	CUMBERLAND;G9B-1
ReportingUnit	North Carolina;Cumberland County;ONE STOP D 21-45	nc_general	CUMBERLAND;ONE STOP D 21-45
ReportingUnit	North Carolina;Cumberland County;Precinct G4C	nc_general	CUMBERLAND;G4C
ReportingUnit	North Carolina;Cumberland County;Precinct G6B	nc_general	CUMBERLAND;G6B
ReportingUnit	North Carolina;Cumberland County;Precinct AL51	nc_general	CUMBERLAND;AL51
ReportingUnit	North Carolina;Cumberland County;Precinct CC14	nc_general	CUMBERLAND;CC14
ReportingUnit	North Carolina;Cumberland County;Precinct CC12	nc_general	CUMBERLAND;CC12
ReportingUnit	North Carolina;Cumberland County;Precinct G11A-2	nc_general	CUMBERLAND;G11A-2
ReportingUnit	North Carolina;Cumberland County;Precinct CC33	nc_general	CUMBERLAND;CC33
ReportingUnit	North Carolina;Davidson County;Precinct 68	nc_general	DAVIDSON;68
ReportingUnit	North Carolina;Davidson County;Precinct 82	nc_general	DAVIDSON;82
ReportingUnit	North Carolina;Davidson County;Precinct 48	nc_general	DAVIDSON;48
ReportingUnit	North Carolina;Davidson County;Precinct 52	nc_general	DAVIDSON;52
ReportingUnit	North Carolina;Davidson County;Precinct 36	nc_general	DAVIDSON;36
ReportingUnit	North Carolina;Davidson County;Precinct 12	nc_general	DAVIDSON;12
ReportingUnit	North Carolina;Davidson County;CURBSIDE	nc_general	DAVIDSON;CURBSIDE
ReportingUnit	North Carolina;Davidson County;Precinct 84	nc_general	DAVIDSON;84
ReportingUnit	North Carolina;Davidson County;Precinct 80A	nc_general	DAVIDSON;80A
ReportingUnit	North Carolina;Davidson County;Precinct 62	nc_general	DAVIDSON;62
ReportingUnit	North Carolina;Davidson County;Precinct 28	nc_general	DAVIDSON;28
ReportingUnit	North Carolina;Davidson County;Precinct 46	nc_general	DAVIDSON;46
ReportingUnit	North Carolina;Davidson County;Precinct 04	nc_general	DAVIDSON;04
ReportingUnit	North Carolina;Davidson County;PROVISIONAL	nc_general	DAVIDSON;PROVISIONAL
ReportingUnit	North Carolina;Davidson County;Precinct 26	nc_general	DAVIDSON;26
ReportingUnit	North Carolina;Davidson County;Precinct 40	nc_general	DAVIDSON;40
ReportingUnit	North Carolina;Davidson County;Precinct 60	nc_general	DAVIDSON;60
ReportingUnit	North Carolina;Davidson County;Precinct 06	nc_general	DAVIDSON;06
ReportingUnit	North Carolina;Davidson County;Precinct 10	nc_general	DAVIDSON;10
ReportingUnit	North Carolina;Davidson County;ABSENTEE	nc_general	DAVIDSON;ABSENTEE
ReportingUnit	North Carolina;Davidson County;Precinct 78	nc_general	DAVIDSON;78
ReportingUnit	North Carolina;Davidson County;Precinct 66	nc_general	DAVIDSON;66
ReportingUnit	North Carolina;Davidson County;Precinct 24	nc_general	DAVIDSON;24
ReportingUnit	North Carolina;Davidson County;Precinct 72	nc_general	DAVIDSON;72
ReportingUnit	North Carolina;Davidson County;Precinct 86A	nc_general	DAVIDSON;86A
ReportingUnit	North Carolina;Davidson County;Precinct 20	nc_general	DAVIDSON;20
ReportingUnit	North Carolina;Davidson County;Precinct 16	nc_general	DAVIDSON;16
ReportingUnit	North Carolina;Davidson County;Precinct 38	nc_general	DAVIDSON;38
ReportingUnit	North Carolina;Davidson County;Precinct 32	nc_general	DAVIDSON;32
ReportingUnit	North Carolina;Davidson County;Precinct 58	nc_general	DAVIDSON;58
ReportingUnit	North Carolina;Davidson County;Precinct 88	nc_general	DAVIDSON;88
ReportingUnit	North Carolina;Davidson County;Precinct 08	nc_general	DAVIDSON;08
ReportingUnit	North Carolina;Davidson County;Precinct 22	nc_general	DAVIDSON;22
ReportingUnit	North Carolina;Davidson County;Precinct 44	nc_general	DAVIDSON;44
ReportingUnit	North Carolina;Davidson County;Precinct 42	nc_general	DAVIDSON;42
ReportingUnit	North Carolina;Davidson County;Precinct 64	nc_general	DAVIDSON;64
ReportingUnit	North Carolina;Davidson County;TRANSFER	nc_general	DAVIDSON;TRANSFER
ReportingUnit	North Carolina;Davidson County;Precinct 54	nc_general	DAVIDSON;54
ReportingUnit	North Carolina;Davidson County;Precinct 34	nc_general	DAVIDSON;34
ReportingUnit	North Carolina;Davidson County;Precinct 14	nc_general	DAVIDSON;14
ReportingUnit	North Carolina;Davidson County;Precinct 70	nc_general	DAVIDSON;70
ReportingUnit	North Carolina;Davidson County;Precinct 76	nc_general	DAVIDSON;76
ReportingUnit	North Carolina;Davidson County;Precinct 74	nc_general	DAVIDSON;74
ReportingUnit	North Carolina;Davidson County;Precinct 56	nc_general	DAVIDSON;56
ReportingUnit	North Carolina;Davidson County;Precinct 50	nc_general	DAVIDSON;50
ReportingUnit	North Carolina;Davidson County;Precinct 30	nc_general	DAVIDSON;30
ReportingUnit	North Carolina;Davidson County;Precinct 18	nc_general	DAVIDSON;18
ReportingUnit	North Carolina;Duplin County;Precinct ROCK	nc_general	DUPLIN;ROCK
ReportingUnit	North Carolina;Duplin County;Precinct ROSE	nc_general	DUPLIN;ROSE
ReportingUnit	North Carolina;Duplin County;Precinct GLIS	nc_general	DUPLIN;GLIS
ReportingUnit	North Carolina;Duplin County;Precinct LOCK	nc_general	DUPLIN;LOCK
ReportingUnit	North Carolina;Duplin County;Precinct CFRK	nc_general	DUPLIN;CFRK
ReportingUnit	North Carolina;Duplin County;Precinct BEUL	nc_general	DUPLIN;BEUL
ReportingUnit	North Carolina;Duplin County;Precinct CHAR	nc_general	DUPLIN;CHAR
ReportingUnit	North Carolina;Duplin County;ABSENTEE MAIL	nc_general	DUPLIN;ABSENTEE MAIL
ReportingUnit	North Carolina;Duplin County;Precinct KENA	nc_general	DUPLIN;KENA
ReportingUnit	North Carolina;Duplin County;Precinct WOLF	nc_general	DUPLIN;WOLF
ReportingUnit	North Carolina;Duplin County;Precinct HALL	nc_general	DUPLIN;HALL
ReportingUnit	North Carolina;Duplin County;Precinct MAGN	nc_general	DUPLIN;MAGN
ReportingUnit	North Carolina;Duplin County;Precinct CALY	nc_general	DUPLIN;CALY
ReportingUnit	North Carolina;Duplin County;Precinct ALBE	nc_general	DUPLIN;ALBE
ReportingUnit	North Carolina;Duplin County;Precinct FAIS	nc_general	DUPLIN;FAIS
ReportingUnit	North Carolina;Duplin County;PROVISIONAL	nc_general	DUPLIN;PROVISIONAL
ReportingUnit	North Carolina;Duplin County;Precinct CYCK	nc_general	DUPLIN;CYCK
ReportingUnit	North Carolina;Duplin County;Precinct SMCA	nc_general	DUPLIN;SMCA
ReportingUnit	North Carolina;Duplin County;Precinct WALL	nc_general	DUPLIN;WALL
ReportingUnit	North Carolina;Duplin County;Precinct CHIN	nc_general	DUPLIN;CHIN
ReportingUnit	North Carolina;Duplin County;Precinct WARS	nc_general	DUPLIN;WARS
ReportingUnit	North Carolina;Duplin County;ONE STOP	nc_general	DUPLIN;ONE STOP
ReportingUnit	North Carolina;Durham County;Precinct 02	nc_general	DURHAM;02
ReportingUnit	North Carolina;Durham County;Precinct 05	nc_general	DURHAM;05
ReportingUnit	North Carolina;Durham County;Precinct 16	nc_general	DURHAM;16
ReportingUnit	North Carolina;Durham County;Precinct 32	nc_general	DURHAM;32
ReportingUnit	North Carolina;Durham County;Precinct 38	nc_general	DURHAM;38
ReportingUnit	North Carolina;Durham County;Precinct 19	nc_general	DURHAM;19
ReportingUnit	North Carolina;Durham County;Precinct 51	nc_general	DURHAM;51
ReportingUnit	North Carolina;Durham County;OS SRL	nc_general	DURHAM;OS SRL
ReportingUnit	North Carolina;Durham County;Precinct 20	nc_general	DURHAM;20
ReportingUnit	North Carolina;Durham County;Precinct 39	nc_general	DURHAM;39
ReportingUnit	North Carolina;Durham County;Precinct 47	nc_general	DURHAM;47
ReportingUnit	North Carolina;Durham County;Precinct 55-11	nc_general	DURHAM;55-11
ReportingUnit	North Carolina;Durham County;PROVISIONAL	nc_general	DURHAM;PROVISIONAL
ReportingUnit	North Carolina;Durham County;Precinct 27	nc_general	DURHAM;27
ReportingUnit	North Carolina;Durham County;Precinct 25	nc_general	DURHAM;25
ReportingUnit	North Carolina;Durham County;Precinct 28	nc_general	DURHAM;28
ReportingUnit	North Carolina;Durham County;Precinct 53-1	nc_general	DURHAM;53-1
ReportingUnit	North Carolina;Durham County;Precinct 35.3	nc_general	DURHAM;35.3
ReportingUnit	North Carolina;Durham County;Precinct 43	nc_general	DURHAM;43
ReportingUnit	North Carolina;Durham County;Precinct 41	nc_general	DURHAM;41
ReportingUnit	North Carolina;Durham County;Precinct 46	nc_general	DURHAM;46
ReportingUnit	North Carolina;Durham County;Precinct 40	nc_general	DURHAM;40
ReportingUnit	North Carolina;Durham County;Precinct 23	nc_general	DURHAM;23
ReportingUnit	North Carolina;Durham County;Precinct 26	nc_general	DURHAM;26
ReportingUnit	North Carolina;Durham County;Precinct 10	nc_general	DURHAM;10
ReportingUnit	North Carolina;Durham County;OS NCCU	nc_general	DURHAM;OS NCCU
ReportingUnit	North Carolina;Durham County;Precinct 21	nc_general	DURHAM;21
ReportingUnit	North Carolina;Durham County;Precinct 09	nc_general	DURHAM;09
ReportingUnit	North Carolina;Durham County;Precinct 06	nc_general	DURHAM;06
ReportingUnit	North Carolina;Durham County;Precinct 31	nc_general	DURHAM;31
ReportingUnit	North Carolina;Durham County;Precinct 37	nc_general	DURHAM;37
ReportingUnit	North Carolina;Durham County;OS NRL	nc_general	DURHAM;OS NRL
ReportingUnit	North Carolina;Durham County;Precinct 30-2	nc_general	DURHAM;30-2
ReportingUnit	North Carolina;Durham County;Precinct 33	nc_general	DURHAM;33
ReportingUnit	North Carolina;Durham County;Precinct 03	nc_general	DURHAM;03
ReportingUnit	North Carolina;Durham County;Precinct 13	nc_general	DURHAM;13
ReportingUnit	North Carolina;Durham County;Precinct 18	nc_general	DURHAM;18
ReportingUnit	North Carolina;Durham County;Precinct 50	nc_general	DURHAM;50
ReportingUnit	North Carolina;Durham County;Precinct 14	nc_general	DURHAM;14
ReportingUnit	North Carolina;Durham County;Precinct 54	nc_general	DURHAM;54
ReportingUnit	North Carolina;Durham County;Precinct 55-49	nc_general	DURHAM;55-49
ReportingUnit	North Carolina;Durham County;ABSENTEE	nc_general	DURHAM;ABSENTEE
ReportingUnit	North Carolina;Durham County;Precinct 30-1	nc_general	DURHAM;30-1
ReportingUnit	North Carolina;Durham County;Precinct 48	nc_general	DURHAM;48
ReportingUnit	North Carolina;Durham County;Precinct 29	nc_general	DURHAM;29
ReportingUnit	North Carolina;Durham County;Precinct 22	nc_general	DURHAM;22
ReportingUnit	North Carolina;Durham County;Precinct 44	nc_general	DURHAM;44
ReportingUnit	North Carolina;Durham County;Precinct 42	nc_general	DURHAM;42
ReportingUnit	North Carolina;Durham County;TRANSFER	nc_general	DURHAM;TRANSFER
ReportingUnit	North Carolina;Durham County;Precinct 01	nc_general	DURHAM;01
ReportingUnit	North Carolina;Durham County;Precinct 04	nc_general	DURHAM;04
ReportingUnit	North Carolina;Durham County;Precinct 07	nc_general	DURHAM;07
ReportingUnit	North Carolina;Durham County;Precinct 34-1	nc_general	DURHAM;34-1
ReportingUnit	North Carolina;Durham County;Precinct 34-2	nc_general	DURHAM;34-2
ReportingUnit	North Carolina;Durham County;OS DUKE	nc_general	DURHAM;OS DUKE
ReportingUnit	North Carolina;Durham County;OS ERL	nc_general	DURHAM;OS ERL
ReportingUnit	North Carolina;Durham County;OS BOE	nc_general	DURHAM;OS BOE
ReportingUnit	North Carolina;Durham County;Precinct 24	nc_general	DURHAM;24
ReportingUnit	North Carolina;Durham County;Precinct 45	nc_general	DURHAM;45
ReportingUnit	North Carolina;Durham County;Precinct 17	nc_general	DURHAM;17
ReportingUnit	North Carolina;Durham County;Precinct 12	nc_general	DURHAM;12
