Name	NumberElected	Office	PrimaryParty
CO House District 15 (Approval Voting Party)	1	CO House District 15	Approval Voting Party
CO House District 16 (Approval Voting Party)	1	CO House District 16	Approval Voting Party
CO House District 17 (Approval Voting Party)	1	CO House District 17	Approval Voting Party
CO House District 18 (Approval Voting Party)	1	CO House District 18	Approval Voting Party
CO House District 19 (Approval Voting Party)	1	CO House District 19	Approval Voting Party
CO House District 20 (Approval Voting Party)	1	CO House District 20	Approval Voting Party
CO House District 21 (Approval Voting Party)	1	CO House District 21	Approval Voting Party
CO House District 22 (Approval Voting Party)	1	CO House District 22	Approval Voting Party
CO House District 23 (Approval Voting Party)	1	CO House District 23	Approval Voting Party
CO House District 24 (Approval Voting Party)	1	CO House District 24	Approval Voting Party
CO House District 25 (Approval Voting Party)	1	CO House District 25	Approval Voting Party
CO House District 26 (Approval Voting Party)	1	CO House District 26	Approval Voting Party
CO House District 27 (Approval Voting Party)	1	CO House District 27	Approval Voting Party
CO House District 28 (Approval Voting Party)	1	CO House District 28	Approval Voting Party
CO House District 29 (Approval Voting Party)	1	CO House District 29	Approval Voting Party
CO House District 30 (Approval Voting Party)	1	CO House District 30	Approval Voting Party
CO House District 31 (Approval Voting Party)	1	CO House District 31	Approval Voting Party
CO House District 32 (Approval Voting Party)	1	CO House District 32	Approval Voting Party
CO House District 33 (Approval Voting Party)	1	CO House District 33	Approval Voting Party
CO House District 34 (Approval Voting Party)	1	CO House District 34	Approval Voting Party
CO House District 35 (Approval Voting Party)	1	CO House District 35	Approval Voting Party
CO House District 36 (Approval Voting Party)	1	CO House District 36	Approval Voting Party
CO House District 37 (Approval Voting Party)	1	CO House District 37	Approval Voting Party
CO House District 38 (Approval Voting Party)	1	CO House District 38	Approval Voting Party
CO House District 39 (Approval Voting Party)	1	CO House District 39	Approval Voting Party
CO House District 40 (Approval Voting Party)	1	CO House District 40	Approval Voting Party
CO House District 41 (Approval Voting Party)	1	CO House District 41	Approval Voting Party
CO House District 42 (Approval Voting Party)	1	CO House District 42	Approval Voting Party
CO House District 43 (Approval Voting Party)	1	CO House District 43	Approval Voting Party
CO House District 44 (Approval Voting Party)	1	CO House District 44	Approval Voting Party
CO House District 45 (Approval Voting Party)	1	CO House District 45	Approval Voting Party
CO House District 46 (Approval Voting Party)	1	CO House District 46	Approval Voting Party
CO House District 47 (Approval Voting Party)	1	CO House District 47	Approval Voting Party
CO House District 48 (Approval Voting Party)	1	CO House District 48	Approval Voting Party
CO House District 49 (Approval Voting Party)	1	CO House District 49	Approval Voting Party
CO House District 50 (Approval Voting Party)	1	CO House District 50	Approval Voting Party
CO House District 51 (Approval Voting Party)	1	CO House District 51	Approval Voting Party
CO House District 52 (Approval Voting Party)	1	CO House District 52	Approval Voting Party
CO House District 53 (Approval Voting Party)	1	CO House District 53	Approval Voting Party
CO House District 54 (Approval Voting Party)	1	CO House District 54	Approval Voting Party
CO House District 55 (Approval Voting Party)	1	CO House District 55	Approval Voting Party
CO House District 56 (Approval Voting Party)	1	CO House District 56	Approval Voting Party
CO House District 57 (Approval Voting Party)	1	CO House District 57	Approval Voting Party
CO House District 58 (Approval Voting Party)	1	CO House District 58	Approval Voting Party
CO House District 59 (Approval Voting Party)	1	CO House District 59	Approval Voting Party
CO House District 60 (Approval Voting Party)	1	CO House District 60	Approval Voting Party
CO House District 61 (Approval Voting Party)	1	CO House District 61	Approval Voting Party
CO House District 62 (Approval Voting Party)	1	CO House District 62	Approval Voting Party
CO House District 63 (Approval Voting Party)	1	CO House District 63	Approval Voting Party
CO House District 64 (Approval Voting Party)	1	CO House District 64	Approval Voting Party
CO House District 65 (Approval Voting Party)	1	CO House District 65	Approval Voting Party
CO Senate District 1 (Approval Voting Party)	1	CO Senate District 1	Approval Voting Party
CO Senate District 2 (Approval Voting Party)	1	CO Senate District 2	Approval Voting Party
CO Senate District 3 (Approval Voting Party)	1	CO Senate District 3	Approval Voting Party
CO Senate District 4 (Approval Voting Party)	1	CO Senate District 4	Approval Voting Party
CO Senate District 5 (Approval Voting Party)	1	CO Senate District 5	Approval Voting Party
CO Senate District 6 (Approval Voting Party)	1	CO Senate District 6	Approval Voting Party
CO Senate District 7 (Approval Voting Party)	1	CO Senate District 7	Approval Voting Party
CO Senate District 8 (Approval Voting Party)	1	CO Senate District 8	Approval Voting Party
CO Senate District 9 (Approval Voting Party)	1	CO Senate District 9	Approval Voting Party
CO Senate District 10 (Approval Voting Party)	1	CO Senate District 10	Approval Voting Party
CO Senate District 11 (Approval Voting Party)	1	CO Senate District 11	Approval Voting Party
CO Senate District 12 (Approval Voting Party)	1	CO Senate District 12	Approval Voting Party
CO Senate District 13 (Approval Voting Party)	1	CO Senate District 13	Approval Voting Party
CO Senate District 14 (Approval Voting Party)	1	CO Senate District 14	Approval Voting Party
CO Senate District 15 (Approval Voting Party)	1	CO Senate District 15	Approval Voting Party
CO Senate District 16 (Approval Voting Party)	1	CO Senate District 16	Approval Voting Party
CO Senate District 17 (Approval Voting Party)	1	CO Senate District 17	Approval Voting Party
CO Senate District 18 (Approval Voting Party)	1	CO Senate District 18	Approval Voting Party
CO Senate District 19 (Approval Voting Party)	1	CO Senate District 19	Approval Voting Party
CO Senate District 20 (Approval Voting Party)	1	CO Senate District 20	Approval Voting Party
CO Senate District 21 (Approval Voting Party)	1	CO Senate District 21	Approval Voting Party
CO Senate District 22 (Approval Voting Party)	1	CO Senate District 22	Approval Voting Party
CO Senate District 23 (Approval Voting Party)	1	CO Senate District 23	Approval Voting Party
CO Senate District 24 (Approval Voting Party)	1	CO Senate District 24	Approval Voting Party
CO Senate District 25 (Approval Voting Party)	1	CO Senate District 25	Approval Voting Party
CO Senate District 26 (Approval Voting Party)	1	CO Senate District 26	Approval Voting Party
CO Senate District 27 (Approval Voting Party)	1	CO Senate District 27	Approval Voting Party
CO Senate District 28 (Approval Voting Party)	1	CO Senate District 28	Approval Voting Party
CO Senate District 29 (Approval Voting Party)	1	CO Senate District 29	Approval Voting Party
CO Senate District 30 (Approval Voting Party)	1	CO Senate District 30	Approval Voting Party
CO Senate District 31 (Approval Voting Party)	1	CO Senate District 31	Approval Voting Party
CO Senate District 32 (Approval Voting Party)	1	CO Senate District 32	Approval Voting Party
CO Senate District 33 (Approval Voting Party)	1	CO Senate District 33	Approval Voting Party
CO Senate District 34 (Approval Voting Party)	1	CO Senate District 34	Approval Voting Party
CO Senate District 35 (Approval Voting Party)	1	CO Senate District 35	Approval Voting Party
US House CO District 1 (Approval Voting Party)	1	US House CO District 1	Approval Voting Party
US House CO District 2 (Approval Voting Party)	1	US House CO District 2	Approval Voting Party
US House CO District 3 (Approval Voting Party)	1	US House CO District 3	Approval Voting Party
US House CO District 4 (Approval Voting Party)	1	US House CO District 4	Approval Voting Party
US House CO District 5 (Approval Voting Party)	1	US House CO District 5	Approval Voting Party
US House CO District 6 (Approval Voting Party)	1	US House CO District 6	Approval Voting Party
US House CO District 7 (Approval Voting Party)	1	US House CO District 7	Approval Voting Party
US President (CO) (Approval Voting Party)	1	US President (CO)	Approval Voting Party
CO Governor (Approval Voting Party)	1	CO Governor	Approval Voting Party
US Senate CO (Approval Voting Party)	1	US Senate CO	Approval Voting Party
CO Attorney General (Approval Voting Party)	1	CO Attorney General	Approval Voting Party
CO State Treasurer (Approval Voting Party)	1	CO State Treasurer	Approval Voting Party
CO Secretary of State (Approval Voting Party)	1	CO Secretary of State	Approval Voting Party
CO House District 1 (Unity Party)	1	CO House District 1	Unity Party
CO House District 2 (Unity Party)	1	CO House District 2	Unity Party
CO House District 3 (Unity Party)	1	CO House District 3	Unity Party
CO House District 4 (Unity Party)	1	CO House District 4	Unity Party
CO House District 5 (Unity Party)	1	CO House District 5	Unity Party
CO House District 6 (Unity Party)	1	CO House District 6	Unity Party
CO House District 7 (Unity Party)	1	CO House District 7	Unity Party
CO House District 8 (Unity Party)	1	CO House District 8	Unity Party
CO House District 9 (Unity Party)	1	CO House District 9	Unity Party
CO House District 10 (Unity Party)	1	CO House District 10	Unity Party
CO House District 11 (Unity Party)	1	CO House District 11	Unity Party
CO House District 12 (Unity Party)	1	CO House District 12	Unity Party
CO House District 13 (Unity Party)	1	CO House District 13	Unity Party
CO House District 14 (Unity Party)	1	CO House District 14	Unity Party
CO House District 15 (Unity Party)	1	CO House District 15	Unity Party
CO House District 16 (Unity Party)	1	CO House District 16	Unity Party
CO House District 17 (Unity Party)	1	CO House District 17	Unity Party
CO House District 18 (Unity Party)	1	CO House District 18	Unity Party
CO House District 19 (Unity Party)	1	CO House District 19	Unity Party
CO House District 20 (Unity Party)	1	CO House District 20	Unity Party
CO House District 21 (Unity Party)	1	CO House District 21	Unity Party
CO House District 22 (Unity Party)	1	CO House District 22	Unity Party
CO House District 23 (Unity Party)	1	CO House District 23	Unity Party
CO House District 24 (Unity Party)	1	CO House District 24	Unity Party
CO House District 25 (Unity Party)	1	CO House District 25	Unity Party
CO House District 26 (Unity Party)	1	CO House District 26	Unity Party
CO House District 27 (Unity Party)	1	CO House District 27	Unity Party
CO House District 28 (Unity Party)	1	CO House District 28	Unity Party
CO House District 29 (Unity Party)	1	CO House District 29	Unity Party
CO House District 30 (Unity Party)	1	CO House District 30	Unity Party
CO House District 31 (Unity Party)	1	CO House District 31	Unity Party
CO House District 32 (Unity Party)	1	CO House District 32	Unity Party
CO House District 33 (Unity Party)	1	CO House District 33	Unity Party
CO House District 34 (Unity Party)	1	CO House District 34	Unity Party
CO House District 35 (Unity Party)	1	CO House District 35	Unity Party
CO House District 36 (Unity Party)	1	CO House District 36	Unity Party
CO House District 37 (Unity Party)	1	CO House District 37	Unity Party
CO House District 38 (Unity Party)	1	CO House District 38	Unity Party
CO House District 39 (Unity Party)	1	CO House District 39	Unity Party
CO House District 40 (Unity Party)	1	CO House District 40	Unity Party
CO House District 41 (Unity Party)	1	CO House District 41	Unity Party
CO House District 42 (Unity Party)	1	CO House District 42	Unity Party
CO House District 43 (Unity Party)	1	CO House District 43	Unity Party
CO House District 44 (Unity Party)	1	CO House District 44	Unity Party
CO House District 45 (Unity Party)	1	CO House District 45	Unity Party
CO House District 46 (Unity Party)	1	CO House District 46	Unity Party
CO House District 47 (Unity Party)	1	CO House District 47	Unity Party
CO House District 48 (Unity Party)	1	CO House District 48	Unity Party
CO House District 49 (Unity Party)	1	CO House District 49	Unity Party
CO House District 50 (Unity Party)	1	CO House District 50	Unity Party
CO House District 51 (Unity Party)	1	CO House District 51	Unity Party
CO House District 52 (Unity Party)	1	CO House District 52	Unity Party
CO House District 53 (Unity Party)	1	CO House District 53	Unity Party
CO House District 54 (Unity Party)	1	CO House District 54	Unity Party
CO House District 55 (Unity Party)	1	CO House District 55	Unity Party
CO House District 56 (Unity Party)	1	CO House District 56	Unity Party
CO House District 57 (Unity Party)	1	CO House District 57	Unity Party
CO House District 58 (Unity Party)	1	CO House District 58	Unity Party
CO House District 59 (Unity Party)	1	CO House District 59	Unity Party
CO House District 60 (Unity Party)	1	CO House District 60	Unity Party
CO House District 61 (Unity Party)	1	CO House District 61	Unity Party
CO House District 62 (Unity Party)	1	CO House District 62	Unity Party
CO House District 63 (Unity Party)	1	CO House District 63	Unity Party
CO House District 64 (Unity Party)	1	CO House District 64	Unity Party
CO House District 65 (Unity Party)	1	CO House District 65	Unity Party
CO Senate District 1 (Unity Party)	1	CO Senate District 1	Unity Party
CO Senate District 2 (Unity Party)	1	CO Senate District 2	Unity Party
CO Senate District 3 (Unity Party)	1	CO Senate District 3	Unity Party
CO Senate District 4 (Unity Party)	1	CO Senate District 4	Unity Party
CO Senate District 5 (Unity Party)	1	CO Senate District 5	Unity Party
CO Senate District 6 (Unity Party)	1	CO Senate District 6	Unity Party
CO Senate District 7 (Unity Party)	1	CO Senate District 7	Unity Party
CO Senate District 8 (Unity Party)	1	CO Senate District 8	Unity Party
CO Senate District 9 (Unity Party)	1	CO Senate District 9	Unity Party
CO Senate District 10 (Unity Party)	1	CO Senate District 10	Unity Party
CO Senate District 11 (Unity Party)	1	CO Senate District 11	Unity Party
CO Senate District 12 (Unity Party)	1	CO Senate District 12	Unity Party
CO Senate District 13 (Unity Party)	1	CO Senate District 13	Unity Party
CO Senate District 14 (Unity Party)	1	CO Senate District 14	Unity Party
CO Senate District 15 (Unity Party)	1	CO Senate District 15	Unity Party
CO Senate District 16 (Unity Party)	1	CO Senate District 16	Unity Party
CO Senate District 17 (Unity Party)	1	CO Senate District 17	Unity Party
CO Senate District 18 (Unity Party)	1	CO Senate District 18	Unity Party
CO Senate District 19 (Unity Party)	1	CO Senate District 19	Unity Party
CO Senate District 20 (Unity Party)	1	CO Senate District 20	Unity Party
CO Senate District 21 (Unity Party)	1	CO Senate District 21	Unity Party
CO Senate District 22 (Unity Party)	1	CO Senate District 22	Unity Party
CO Senate District 23 (Unity Party)	1	CO Senate District 23	Unity Party
CO Senate District 24 (Unity Party)	1	CO Senate District 24	Unity Party
CO Senate District 25 (Unity Party)	1	CO Senate District 25	Unity Party
CO Senate District 26 (Unity Party)	1	CO Senate District 26	Unity Party
CO Senate District 27 (Unity Party)	1	CO Senate District 27	Unity Party
CO Senate District 28 (Unity Party)	1	CO Senate District 28	Unity Party
CO Senate District 29 (Unity Party)	1	CO Senate District 29	Unity Party
CO Senate District 30 (Unity Party)	1	CO Senate District 30	Unity Party
CO Senate District 31 (Unity Party)	1	CO Senate District 31	Unity Party
CO Senate District 32 (Unity Party)	1	CO Senate District 32	Unity Party
CO Senate District 33 (Unity Party)	1	CO Senate District 33	Unity Party
CO Senate District 34 (Unity Party)	1	CO Senate District 34	Unity Party
CO Senate District 35 (Unity Party)	1	CO Senate District 35	Unity Party
US House CO District 1 (Unity Party)	1	US House CO District 1	Unity Party
US House CO District 2 (Unity Party)	1	US House CO District 2	Unity Party
US House CO District 3 (Unity Party)	1	US House CO District 3	Unity Party
US House CO District 4 (Unity Party)	1	US House CO District 4	Unity Party
US House CO District 5 (Unity Party)	1	US House CO District 5	Unity Party
US House CO District 6 (Unity Party)	1	US House CO District 6	Unity Party
US House CO District 7 (Unity Party)	1	US House CO District 7	Unity Party
US President (CO) (Unity Party)	1	US President (CO)	Unity Party
CO Governor (Unity Party)	1	CO Governor	Unity Party
US Senate CO (Unity Party)	1	US Senate CO	Unity Party
CO Attorney General (Unity Party)	1	CO Attorney General	Unity Party
CO State Treasurer (Unity Party)	1	CO State Treasurer	Unity Party
CO Secretary of State (Unity Party)	1	CO Secretary of State	Unity Party
CO House District 1 (Independent)	1	CO House District 1	Independent
CO House District 2 (Independent)	1	CO House District 2	Independent
CO House District 3 (Independent)	1	CO House District 3	Independent
CO House District 4 (Independent)	1	CO House District 4	Independent
CO House District 5 (Independent)	1	CO House District 5	Independent
CO House District 6 (Independent)	1	CO House District 6	Independent
CO House District 7 (Independent)	1	CO House District 7	Independent
CO House District 8 (Independent)	1	CO House District 8	Independent
CO House District 9 (Independent)	1	CO House District 9	Independent
CO House District 10 (Independent)	1	CO House District 10	Independent
CO House District 11 (Independent)	1	CO House District 11	Independent
CO House District 12 (Independent)	1	CO House District 12	Independent
CO House District 13 (Independent)	1	CO House District 13	Independent
CO House District 14 (Independent)	1	CO House District 14	Independent
CO House District 15 (Independent)	1	CO House District 15	Independent
CO House District 16 (Independent)	1	CO House District 16	Independent
CO House District 17 (Independent)	1	CO House District 17	Independent
CO House District 18 (Independent)	1	CO House District 18	Independent
CO House District 19 (Independent)	1	CO House District 19	Independent
CO House District 20 (Independent)	1	CO House District 20	Independent
CO House District 21 (Independent)	1	CO House District 21	Independent
CO House District 22 (Independent)	1	CO House District 22	Independent
CO House District 23 (Independent)	1	CO House District 23	Independent
CO House District 24 (Independent)	1	CO House District 24	Independent
CO House District 25 (Independent)	1	CO House District 25	Independent
CO House District 26 (Independent)	1	CO House District 26	Independent
CO House District 27 (Independent)	1	CO House District 27	Independent
CO House District 28 (Independent)	1	CO House District 28	Independent
CO House District 29 (Independent)	1	CO House District 29	Independent
CO House District 30 (Independent)	1	CO House District 30	Independent
CO House District 31 (Independent)	1	CO House District 31	Independent
CO House District 32 (Independent)	1	CO House District 32	Independent
CO House District 33 (Independent)	1	CO House District 33	Independent
CO House District 34 (Independent)	1	CO House District 34	Independent
CO House District 35 (Independent)	1	CO House District 35	Independent
CO House District 36 (Independent)	1	CO House District 36	Independent
CO House District 37 (Independent)	1	CO House District 37	Independent
CO House District 38 (Independent)	1	CO House District 38	Independent
CO House District 39 (Independent)	1	CO House District 39	Independent
CO House District 40 (Independent)	1	CO House District 40	Independent
CO House District 41 (Independent)	1	CO House District 41	Independent
CO House District 42 (Independent)	1	CO House District 42	Independent
CO House District 43 (Independent)	1	CO House District 43	Independent
CO House District 44 (Independent)	1	CO House District 44	Independent
CO House District 45 (Independent)	1	CO House District 45	Independent
CO House District 46 (Independent)	1	CO House District 46	Independent
CO House District 47 (Independent)	1	CO House District 47	Independent
CO House District 48 (Independent)	1	CO House District 48	Independent
CO House District 49 (Independent)	1	CO House District 49	Independent
CO House District 50 (Independent)	1	CO House District 50	Independent
CO House District 51 (Independent)	1	CO House District 51	Independent
CO House District 52 (Independent)	1	CO House District 52	Independent
CO House District 53 (Independent)	1	CO House District 53	Independent
CO House District 54 (Independent)	1	CO House District 54	Independent
CO House District 55 (Independent)	1	CO House District 55	Independent
CO House District 56 (Independent)	1	CO House District 56	Independent
CO House District 57 (Independent)	1	CO House District 57	Independent
CO House District 58 (Independent)	1	CO House District 58	Independent
CO House District 59 (Independent)	1	CO House District 59	Independent
CO House District 60 (Independent)	1	CO House District 60	Independent
CO House District 61 (Independent)	1	CO House District 61	Independent
CO House District 62 (Independent)	1	CO House District 62	Independent
CO House District 63 (Independent)	1	CO House District 63	Independent
CO House District 64 (Independent)	1	CO House District 64	Independent
CO House District 65 (Independent)	1	CO House District 65	Independent
CO Senate District 1 (Independent)	1	CO Senate District 1	Independent
CO Senate District 2 (Independent)	1	CO Senate District 2	Independent
CO Senate District 3 (Independent)	1	CO Senate District 3	Independent
CO Senate District 4 (Independent)	1	CO Senate District 4	Independent
CO Senate District 5 (Independent)	1	CO Senate District 5	Independent
CO Senate District 6 (Independent)	1	CO Senate District 6	Independent
CO Senate District 7 (Independent)	1	CO Senate District 7	Independent
CO Senate District 8 (Independent)	1	CO Senate District 8	Independent
CO Senate District 9 (Independent)	1	CO Senate District 9	Independent
CO Senate District 10 (Independent)	1	CO Senate District 10	Independent
CO Senate District 11 (Independent)	1	CO Senate District 11	Independent
CO Senate District 12 (Independent)	1	CO Senate District 12	Independent
CO Senate District 13 (Independent)	1	CO Senate District 13	Independent
CO Senate District 14 (Independent)	1	CO Senate District 14	Independent
CO Senate District 15 (Independent)	1	CO Senate District 15	Independent
CO Senate District 16 (Independent)	1	CO Senate District 16	Independent
CO Senate District 17 (Independent)	1	CO Senate District 17	Independent
CO Senate District 18 (Independent)	1	CO Senate District 18	Independent
CO Senate District 19 (Independent)	1	CO Senate District 19	Independent
CO Senate District 20 (Independent)	1	CO Senate District 20	Independent
CO Senate District 21 (Independent)	1	CO Senate District 21	Independent
CO Senate District 22 (Independent)	1	CO Senate District 22	Independent
CO Senate District 23 (Independent)	1	CO Senate District 23	Independent
CO Senate District 24 (Independent)	1	CO Senate District 24	Independent
CO Senate District 25 (Independent)	1	CO Senate District 25	Independent
CO Senate District 26 (Independent)	1	CO Senate District 26	Independent
CO Senate District 27 (Independent)	1	CO Senate District 27	Independent
CO Senate District 28 (Independent)	1	CO Senate District 28	Independent
CO Senate District 29 (Independent)	1	CO Senate District 29	Independent
CO Senate District 30 (Independent)	1	CO Senate District 30	Independent
CO Senate District 31 (Independent)	1	CO Senate District 31	Independent
CO Senate District 32 (Independent)	1	CO Senate District 32	Independent
CO Senate District 33 (Independent)	1	CO Senate District 33	Independent
CO Senate District 34 (Independent)	1	CO Senate District 34	Independent
CO Senate District 35 (Independent)	1	CO Senate District 35	Independent
US House CO District 1 (Independent)	1	US House CO District 1	Independent
US House CO District 2 (Independent)	1	US House CO District 2	Independent
US House CO District 3 (Independent)	1	US House CO District 3	Independent
US House CO District 4 (Independent)	1	US House CO District 4	Independent
US House CO District 5 (Independent)	1	US House CO District 5	Independent
US House CO District 6 (Independent)	1	US House CO District 6	Independent
US House CO District 7 (Independent)	1	US House CO District 7	Independent
US President (CO) (Independent)	1	US President (CO)	Independent
CO Governor (Independent)	1	CO Governor	Independent
US Senate CO (Independent)	1	US Senate CO	Independent
CO Attorney General (Independent)	1	CO Attorney General	Independent
CO State Treasurer (Independent)	1	CO State Treasurer	Independent
CO Secretary of State (Independent)	1	CO Secretary of State	Independent
CO House District 1 (Unaffiliated)	1	CO House District 1	Unaffiliated
CO House District 2 (Unaffiliated)	1	CO House District 2	Unaffiliated
CO House District 3 (Unaffiliated)	1	CO House District 3	Unaffiliated
CO House District 4 (Unaffiliated)	1	CO House District 4	Unaffiliated
CO House District 5 (Unaffiliated)	1	CO House District 5	Unaffiliated
CO House District 6 (Unaffiliated)	1	CO House District 6	Unaffiliated
CO House District 7 (Unaffiliated)	1	CO House District 7	Unaffiliated
CO House District 8 (Unaffiliated)	1	CO House District 8	Unaffiliated
CO House District 9 (Unaffiliated)	1	CO House District 9	Unaffiliated
CO House District 10 (Unaffiliated)	1	CO House District 10	Unaffiliated
CO House District 11 (Unaffiliated)	1	CO House District 11	Unaffiliated
CO House District 12 (Unaffiliated)	1	CO House District 12	Unaffiliated
CO House District 13 (Unaffiliated)	1	CO House District 13	Unaffiliated
CO House District 14 (Unaffiliated)	1	CO House District 14	Unaffiliated
CO House District 15 (Unaffiliated)	1	CO House District 15	Unaffiliated
CO House District 16 (Unaffiliated)	1	CO House District 16	Unaffiliated
CO House District 17 (Unaffiliated)	1	CO House District 17	Unaffiliated
CO House District 18 (Unaffiliated)	1	CO House District 18	Unaffiliated
CO House District 19 (Unaffiliated)	1	CO House District 19	Unaffiliated
CO House District 20 (Unaffiliated)	1	CO House District 20	Unaffiliated
CO House District 21 (Unaffiliated)	1	CO House District 21	Unaffiliated
CO House District 22 (Unaffiliated)	1	CO House District 22	Unaffiliated
CO House District 23 (Unaffiliated)	1	CO House District 23	Unaffiliated
CO House District 24 (Unaffiliated)	1	CO House District 24	Unaffiliated
CO House District 25 (Unaffiliated)	1	CO House District 25	Unaffiliated
CO House District 26 (Unaffiliated)	1	CO House District 26	Unaffiliated
CO House District 27 (Unaffiliated)	1	CO House District 27	Unaffiliated
CO House District 28 (Unaffiliated)	1	CO House District 28	Unaffiliated
CO House District 29 (Unaffiliated)	1	CO House District 29	Unaffiliated
CO House District 30 (Unaffiliated)	1	CO House District 30	Unaffiliated
CO House District 31 (Unaffiliated)	1	CO House District 31	Unaffiliated
CO House District 32 (Unaffiliated)	1	CO House District 32	Unaffiliated
CO House District 33 (Unaffiliated)	1	CO House District 33	Unaffiliated
CO House District 34 (Unaffiliated)	1	CO House District 34	Unaffiliated
CO House District 35 (Unaffiliated)	1	CO House District 35	Unaffiliated
CO House District 36 (Unaffiliated)	1	CO House District 36	Unaffiliated
CO House District 37 (Unaffiliated)	1	CO House District 37	Unaffiliated
CO House District 38 (Unaffiliated)	1	CO House District 38	Unaffiliated
CO House District 39 (Unaffiliated)	1	CO House District 39	Unaffiliated
CO House District 40 (Unaffiliated)	1	CO House District 40	Unaffiliated
CO House District 41 (Unaffiliated)	1	CO House District 41	Unaffiliated
CO House District 42 (Unaffiliated)	1	CO House District 42	Unaffiliated
CO House District 43 (Unaffiliated)	1	CO House District 43	Unaffiliated
CO House District 44 (Unaffiliated)	1	CO House District 44	Unaffiliated
CO House District 45 (Unaffiliated)	1	CO House District 45	Unaffiliated
CO House District 46 (Unaffiliated)	1	CO House District 46	Unaffiliated
CO House District 47 (Unaffiliated)	1	CO House District 47	Unaffiliated
CO House District 48 (Unaffiliated)	1	CO House District 48	Unaffiliated
CO House District 49 (Unaffiliated)	1	CO House District 49	Unaffiliated
CO House District 50 (Unaffiliated)	1	CO House District 50	Unaffiliated
CO House District 51 (Unaffiliated)	1	CO House District 51	Unaffiliated
CO House District 52 (Unaffiliated)	1	CO House District 52	Unaffiliated
CO House District 53 (Unaffiliated)	1	CO House District 53	Unaffiliated
CO House District 54 (Unaffiliated)	1	CO House District 54	Unaffiliated
CO House District 55 (Unaffiliated)	1	CO House District 55	Unaffiliated
CO House District 56 (Unaffiliated)	1	CO House District 56	Unaffiliated
CO House District 57 (Unaffiliated)	1	CO House District 57	Unaffiliated
CO House District 58 (Unaffiliated)	1	CO House District 58	Unaffiliated
CO House District 59 (Unaffiliated)	1	CO House District 59	Unaffiliated
CO House District 60 (Unaffiliated)	1	CO House District 60	Unaffiliated
CO House District 61 (Unaffiliated)	1	CO House District 61	Unaffiliated
CO House District 62 (Unaffiliated)	1	CO House District 62	Unaffiliated
CO House District 63 (Unaffiliated)	1	CO House District 63	Unaffiliated
CO House District 64 (Unaffiliated)	1	CO House District 64	Unaffiliated
CO House District 65 (Unaffiliated)	1	CO House District 65	Unaffiliated
CO Senate District 1 (Unaffiliated)	1	CO Senate District 1	Unaffiliated
CO Senate District 2 (Unaffiliated)	1	CO Senate District 2	Unaffiliated
CO Senate District 3 (Unaffiliated)	1	CO Senate District 3	Unaffiliated
CO Senate District 4 (Unaffiliated)	1	CO Senate District 4	Unaffiliated
CO Senate District 5 (Unaffiliated)	1	CO Senate District 5	Unaffiliated
CO Senate District 6 (Unaffiliated)	1	CO Senate District 6	Unaffiliated
CO Senate District 7 (Unaffiliated)	1	CO Senate District 7	Unaffiliated
CO Senate District 8 (Unaffiliated)	1	CO Senate District 8	Unaffiliated
CO Senate District 9 (Unaffiliated)	1	CO Senate District 9	Unaffiliated
CO Senate District 10 (Unaffiliated)	1	CO Senate District 10	Unaffiliated
CO Senate District 11 (Unaffiliated)	1	CO Senate District 11	Unaffiliated
CO Senate District 12 (Unaffiliated)	1	CO Senate District 12	Unaffiliated
CO Senate District 13 (Unaffiliated)	1	CO Senate District 13	Unaffiliated
CO Senate District 14 (Unaffiliated)	1	CO Senate District 14	Unaffiliated
CO Senate District 15 (Unaffiliated)	1	CO Senate District 15	Unaffiliated
CO Senate District 16 (Unaffiliated)	1	CO Senate District 16	Unaffiliated
CO Senate District 17 (Unaffiliated)	1	CO Senate District 17	Unaffiliated
CO Senate District 18 (Unaffiliated)	1	CO Senate District 18	Unaffiliated
CO Senate District 19 (Unaffiliated)	1	CO Senate District 19	Unaffiliated
CO Senate District 20 (Unaffiliated)	1	CO Senate District 20	Unaffiliated
CO Senate District 21 (Unaffiliated)	1	CO Senate District 21	Unaffiliated
CO Senate District 22 (Unaffiliated)	1	CO Senate District 22	Unaffiliated
CO Senate District 23 (Unaffiliated)	1	CO Senate District 23	Unaffiliated
CO Senate District 24 (Unaffiliated)	1	CO Senate District 24	Unaffiliated
CO Senate District 25 (Unaffiliated)	1	CO Senate District 25	Unaffiliated
CO Senate District 26 (Unaffiliated)	1	CO Senate District 26	Unaffiliated
CO Senate District 27 (Unaffiliated)	1	CO Senate District 27	Unaffiliated
CO Senate District 28 (Unaffiliated)	1	CO Senate District 28	Unaffiliated
CO Senate District 29 (Unaffiliated)	1	CO Senate District 29	Unaffiliated
CO Senate District 30 (Unaffiliated)	1	CO Senate District 30	Unaffiliated
CO Senate District 31 (Unaffiliated)	1	CO Senate District 31	Unaffiliated
CO Senate District 32 (Unaffiliated)	1	CO Senate District 32	Unaffiliated
CO Senate District 33 (Unaffiliated)	1	CO Senate District 33	Unaffiliated
CO Senate District 34 (Unaffiliated)	1	CO Senate District 34	Unaffiliated
CO Senate District 35 (Unaffiliated)	1	CO Senate District 35	Unaffiliated
US House CO District 1 (Unaffiliated)	1	US House CO District 1	Unaffiliated
US House CO District 2 (Unaffiliated)	1	US House CO District 2	Unaffiliated
