Name	ReportingUnitType
South Carolina;US House SC District 1	congressional
South Carolina;US House SC District 2	congressional
South Carolina;US House SC District 3	congressional
South Carolina;US House SC District 4	congressional
South Carolina;US House SC District 5	congressional
South Carolina;US House SC District 6	congressional
South Carolina;US House SC District 7	congressional
South Carolina;Abbeville County	county
South Carolina;Aiken County	county
South Carolina;Allendale County	county
South Carolina;Anderson County	county
South Carolina;Bamberg County	county
South Carolina;Barnwell County	county
South Carolina;Beaufort County	county
South Carolina;Berkeley County	county
South Carolina;Calhoun County	county
South Carolina;Charleston County	county
South Carolina;Cherokee County	county
South Carolina;Chester County	county
South Carolina;Chesterfield County	county
South Carolina;Clarendon County	county
South Carolina;Colleton County	county
South Carolina;Darlington County	county
South Carolina;Dillon County	county
South Carolina;Dorchester County	county
South Carolina;Edgefield County	county
South Carolina;Fairfield County	county
South Carolina;Florence County	county
South Carolina;Georgetown County	county
South Carolina;Greenville County	county
South Carolina;Greenwood County	county
South Carolina;Hampton County	county
South Carolina;Horry County	county
South Carolina;Jasper County	county
South Carolina;Kershaw County	county
South Carolina;Lancaster County	county
South Carolina;Laurens County	county
South Carolina;Lee County	county
South Carolina;Lexington County	county
South Carolina;Marion County	county
South Carolina;Marlboro County	county
South Carolina;McCormick County	county
South Carolina;Newberry County	county
South Carolina;Oconee County	county
South Carolina;Orangeburg County	county
South Carolina;Pickens County	county
South Carolina;Richland County	county
South Carolina;Saluda County	county
South Carolina;Spartanburg County	county
South Carolina;Sumter County	county
South Carolina;Union County	county
South Carolina;Williamsburg County	county
South Carolina;York County	county
South Carolina	state
South Carolina;SC House District 1	state-house
South Carolina;SC House District 10	state-house
South Carolina;SC House District 100	state-house
South Carolina;SC House District 101	state-house
South Carolina;SC House District 102	state-house
South Carolina;SC House District 103	state-house
South Carolina;SC House District 104	state-house
South Carolina;SC House District 105	state-house
South Carolina;SC House District 106	state-house
South Carolina;SC House District 107	state-house
South Carolina;SC House District 108	state-house
South Carolina;SC House District 109	state-house
South Carolina;SC House District 11	state-house
South Carolina;SC House District 110	state-house
South Carolina;SC House District 111	state-house
South Carolina;SC House District 112	state-house
South Carolina;SC House District 113	state-house
South Carolina;SC House District 114	state-house
South Carolina;SC House District 115	state-house
South Carolina;SC House District 116	state-house
South Carolina;SC House District 117	state-house
South Carolina;SC House District 118	state-house
South Carolina;SC House District 119	state-house
South Carolina;SC House District 12	state-house
South Carolina;SC House District 120	state-house
South Carolina;SC House District 121	state-house
South Carolina;SC House District 122	state-house
South Carolina;SC House District 123	state-house
South Carolina;SC House District 124	state-house
South Carolina;SC House District 13	state-house
South Carolina;SC House District 14	state-house
South Carolina;SC House District 15	state-house
South Carolina;SC House District 16	state-house
South Carolina;SC House District 17	state-house
South Carolina;SC House District 18	state-house
South Carolina;SC House District 19	state-house
South Carolina;SC House District 2	state-house
South Carolina;SC House District 20	state-house
South Carolina;SC House District 21	state-house
South Carolina;SC House District 22	state-house
South Carolina;SC House District 23	state-house
South Carolina;SC House District 24	state-house
South Carolina;SC House District 25	state-house
South Carolina;SC House District 26	state-house
