Name	ReportingUnitType
Kansas;Finney County	county
Kansas;Ford County	county
Kansas;Franklin County	county
Kansas;Geary County	county
Kansas;Gove County	county
Kansas;Graham County	county
Kansas;Grant County	county
Kansas;Gray County	county
Kansas;Greeley County	county
Kansas;Greenwood County	county
Kansas;Hamilton County	county
Kansas;Harper County	county
Kansas;Harvey County	county
Kansas;Haskell County	county
Kansas;Hodgeman County	county
Kansas;Jackson County	county
Kansas;Jefferson County	county
Kansas;Jewell County	county
Kansas;Johnson County	county
Kansas;Kearny County	county
Kansas;Kingman County	county
Kansas;Kiowa County	county
Kansas;Labette County	county
Kansas;Lane County	county
Kansas;Leavenworth County	county
Kansas;Lincoln County	county
Kansas;Linn County	county
Kansas;Logan County	county
Kansas;Lyon County	county
Kansas;Marion County	county
Kansas;Marshall County	county
Kansas;McPherson County	county
Kansas;Meade County	county
Kansas;Miami County	county
Kansas;Mitchell County	county
Kansas;Montgomery County	county
Kansas;Morris County	county
Kansas;Morton County	county
Kansas;Nemaha County	county
Kansas;Neosho County	county
Kansas;Ness County	county
Kansas;Norton County	county
Kansas;Osage County	county
Kansas;Osborne County	county
Kansas;Ottawa County	county
Kansas;Pawnee County	county
Kansas;Phillips County	county
Kansas;Pottawatomie County	county
Kansas;Pratt County	county
Kansas;Rawlins County	county
Kansas;Reno County	county
Kansas;Republic County	county
Kansas;Rice County	county
Kansas;Riley County	county
Kansas;Rooks County	county
Kansas;Rush County	county
Kansas;Russell County	county
Kansas;Saline County	county
Kansas;Scott County	county
Kansas;Sedgwick County	county
Kansas;Seward County	county
Kansas;Shawnee County	county
Kansas;Sheridan County	county
Kansas;Sherman County	county
Kansas;Smith County	county
Kansas;Stafford County	county
Kansas;Stanton County	county
Kansas;Stevens County	county
Kansas;Sumner County	county
Kansas;Thomas County	county
Kansas;Trego County	county
Kansas;Wabaunsee County	county
Kansas;Wallace County	county
Kansas;Washington County	county
Kansas;Wichita County	county
Kansas;Wilson County	county
Kansas;Woodson County	county
Kansas;Wyandotte County	county
