Name	ReportingUnitType
Tennessee;Lauderdale County	county
Tennessee;Lawrence County	county
Tennessee;Lewis County	county
Tennessee;Lincoln County	county
Tennessee;Loudon County	county
Tennessee;Macon County	county
Tennessee;Madison County	county
Tennessee;Marion County	county
Tennessee;Marshall County	county
Tennessee;Maury County	county
Tennessee;McMinn County	county
Tennessee;McNairy County	county
Tennessee;Meigs County	county
Tennessee;Monroe County	county
Tennessee;Montgomery County	county
Tennessee;Moore County	county
Tennessee;Morgan County	county
Tennessee;Obion County	county
Tennessee;Overton County	county
Tennessee;Perry County	county
Tennessee;Pickett County	county
Tennessee;Polk County	county
Tennessee;Putnam County	county
Tennessee;Rhea County	county
Tennessee;Roane County	county
Tennessee;Robertson County	county
Tennessee;Rutherford County	county
Tennessee;Scott County	county
Tennessee;Sequatchie County	county
Tennessee;Sevier County	county
Tennessee;Shelby County	county
Tennessee;Smith County	county
Tennessee;Stewart County	county
Tennessee;Sullivan County	county
Tennessee;Sumner County	county
Tennessee;Tipton County	county
Tennessee;Trousdale County	county
Tennessee;Unicoi County	county
Tennessee;Union County	county
Tennessee;Van Buren County	county
Tennessee;Warren County	county
Tennessee;Washington County	county
Tennessee;Wayne County	county
Tennessee;Weakley County	county
Tennessee;White County	county
Tennessee;Williamson County	county
Tennessee;Wilson County	county
