Name	ReportingUnitType
Georgia;GA Senate District 17	state-senate
Georgia;GA Senate District 18	state-senate
Georgia;GA Senate District 19	state-senate
Georgia;GA Senate District 20	state-senate
Georgia;GA Senate District 21	state-senate
Georgia;GA Senate District 22	state-senate
Georgia;GA Senate District 23	state-senate
Georgia;GA Senate District 24	state-senate
Georgia;GA Senate District 25	state-senate
Georgia;GA Senate District 26	state-senate
Georgia;GA Senate District 27	state-senate
Georgia;GA Senate District 28	state-senate
Georgia;GA Senate District 29	state-senate
Georgia;GA Senate District 30	state-senate
Georgia;GA Senate District 31	state-senate
Georgia;GA Senate District 32	state-senate
Georgia;GA Senate District 33	state-senate
Georgia;GA Senate District 34	state-senate
Georgia;GA Senate District 35	state-senate
Georgia;GA Senate District 36	state-senate
Georgia;GA Senate District 37	state-senate
Georgia;GA Senate District 38	state-senate
Georgia;GA Senate District 39	state-senate
Georgia;GA Senate District 40	state-senate
Georgia;GA Senate District 41	state-senate
Georgia;GA Senate District 42	state-senate
Georgia;GA Senate District 43	state-senate
Georgia;GA Senate District 44	state-senate
Georgia;GA Senate District 45	state-senate
Georgia;GA Senate District 46	state-senate
Georgia;GA Senate District 47	state-senate
Georgia;GA Senate District 48	state-senate
Georgia;GA Senate District 49	state-senate
Georgia;GA Senate District 50	state-senate
Georgia;GA Senate District 51	state-senate
Georgia;GA Senate District 52	state-senate
Georgia;GA Senate District 53	state-senate
Georgia;GA Senate District 54	state-senate
Georgia;GA Senate District 55	state-senate
Georgia;GA Senate District 56	state-senate
Georgia;US House GA District 1	congressional
Georgia;US House GA District 2	congressional
Georgia;US House GA District 3	congressional
Georgia;US House GA District 4	congressional
Georgia;US House GA District 5	congressional
Georgia;US House GA District 6	congressional
Georgia;US House GA District 7	congressional
Georgia;US House GA District 8	congressional
Georgia;US House GA District 9	congressional
Georgia;US House GA District 10	congressional
Georgia;US House GA District 11	congressional
Georgia;US House GA District 12	congressional
Georgia;US House GA District 13	congressional
Georgia;US House GA District 14	congressional
Georgia	state
Georgia;Appling County	county
Georgia;Atkinson County	county
Georgia;Bacon County	county
Georgia;Baker County	county
Georgia;Baldwin County	county
Georgia;Banks County	county
Georgia;Barrow County	county
Georgia;Bartow County	county
Georgia;Ben County	county
Georgia;Berrien County	county
Georgia;Bibb County	county
Georgia;Bleckley County	county
Georgia;Brantley County	county
Georgia;Brooks County	county
Georgia;Bryan County	county
Georgia;Bulloch County	county
Georgia;Burke County	county
Georgia;Butts County	county
Georgia;Calhoun County	county
Georgia;Camden County	county
Georgia;Candler County	county
Georgia;Carroll County	county
Georgia;Catoosa County	county
Georgia;Charlton County	county
Georgia;Chatham County	county
Georgia;Chattahoochee County	county
Georgia;Chattooga County	county
Georgia;Cherokee County	county
Georgia;Clarke County	county
Georgia;Clay County	county
Georgia;Clayton County	county
Georgia;Clinch County	county
Georgia;Cobb County	county
Georgia;Coffee County	county
Georgia;Colquitt County	county
Georgia;Columbia County	county
Georgia;Cook County	county
Georgia;Coweta County	county
Georgia;Crawford County	county
Georgia;Crisp County	county
Georgia;Dade County	county
Georgia;Dawson County	county
Georgia;Decatur County	county
Georgia;DeKalb County	county
Georgia;Dodge County	county
Georgia;Dooly County	county
Georgia;Dougherty County	county
Georgia;Douglas County	county
Georgia;Early County	county
Georgia;Echols County	county
Georgia;Effingham County	county
Georgia;Elbert County	county
Georgia;Emanuel County	county
Georgia;Evans County	county
Georgia;Fannin County	county
Georgia;Fayette County	county
Georgia;Floyd County	county
Georgia;Forsyth County	county
Georgia;Franklin County	county
Georgia;Fulton County	county
Georgia;Gilmer County	county
Georgia;Glascock County	county
Georgia;Glynn County	county
Georgia;Gordon County	county
Georgia;Grady County	county
Georgia;Greene County	county
Georgia;Gwinnett County	county
Georgia;Habersham County	county
Georgia;Hall County	county
Georgia;Hancock County	county
Georgia;Haralson County	county
Georgia;Harris County	county
Georgia;Hart County	county
Georgia;Heard County	county
Georgia;Henry County	county
Georgia;Houston County	county
Georgia;Irwin County	county
Georgia;Jackson County	county
Georgia;Jasper County	county
Georgia;Jeff County	county
Georgia;Jefferson County	county
Georgia;Jenkins County	county
Georgia;Johnson County	county
Georgia;Jones County	county
Georgia;Lamar County	county
Georgia;Lanier County	county
